# Region type : patch inlet
# Faces  :     460
# Area   :     7.5346137e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.000456102    	(6.3198900e+00 -5.0738858e-04 -5.1398367e+00)	1.0905429e+05	2.9394783e+02	1.2895428e+00
0.000456478    	(6.3279455e+00 -5.0104311e-04 -5.1461507e+00)	1.0906163e+05	2.9394770e+02	1.2896301e+00
0.000456853    	(6.3363991e+00 -4.9480569e-04 -5.1524325e+00)	1.0906897e+05	2.9394757e+02	1.2897175e+00
0.000457229    	(6.3448248e+00 -4.8826204e-04 -5.1588227e+00)	1.0907631e+05	2.9394744e+02	1.2898048e+00
0.000457604    	(6.3529859e+00 -4.8117463e-04 -5.1653844e+00)	1.0908364e+05	2.9394731e+02	1.2898921e+00
0.00045798     	(6.3609244e+00 -4.7376127e-04 -5.1720754e+00)	1.0909098e+05	2.9394718e+02	1.2899794e+00
0.000458355    	(6.3689013e+00 -4.6658186e-04 -5.1787727e+00)	1.0909831e+05	2.9394705e+02	1.2900667e+00
0.000458731    	(6.3771507e+00 -4.5996956e-04 -5.1853722e+00)	1.0910564e+05	2.9394691e+02	1.2901540e+00
0.000459106    	(6.3857282e+00 -4.5379961e-04 -5.1918635e+00)	1.0911297e+05	2.9394678e+02	1.2902413e+00
0.000459482    	(6.3944261e+00 -4.4779523e-04 -5.1983049e+00)	1.0912030e+05	2.9394664e+02	1.2903286e+00
0.000459857    	(6.4029771e+00 -4.4174123e-04 -5.2048090e+00)	1.0912763e+05	2.9394651e+02	1.2904158e+00
0.000460233    	(6.4113060e+00 -4.3566152e-04 -5.2114360e+00)	1.0913496e+05	2.9394637e+02	1.2905031e+00
0.000460608    	(6.4195934e+00 -4.2979585e-04 -5.2181715e+00)	1.0914229e+05	2.9394623e+02	1.2905903e+00
0.000460984    	(6.4280344e+00 -4.2424314e-04 -5.2249917e+00)	1.0914961e+05	2.9394610e+02	1.2906776e+00
0.000461359    	(6.4367196e+00 -4.1883475e-04 -5.2318459e+00)	1.0915694e+05	2.9394595e+02	1.2907647e+00
0.000461735    	(6.4455714e+00 -4.1335890e-04 -5.2387576e+00)	1.0916426e+05	2.9394581e+02	1.2908519e+00
0.00046211     	(6.4544460e+00 -4.0772406e-04 -5.2457423e+00)	1.0917157e+05	2.9394567e+02	1.2909391e+00
0.000462486    	(6.4632584e+00 -4.0197233e-04 -5.2528140e+00)	1.0917889e+05	2.9394552e+02	1.2910262e+00
0.000462861    	(6.4720415e+00 -3.9625249e-04 -5.2599512e+00)	1.0918620e+05	2.9394537e+02	1.2911134e+00
0.000463237    	(6.4808515e+00 -3.9095311e-04 -5.2670838e+00)	1.0919352e+05	2.9394523e+02	1.2912005e+00
0.000463612    	(6.4897031e+00 -3.8594035e-04 -5.2741567e+00)	1.0920083e+05	2.9394508e+02	1.2912877e+00
0.000463988    	(6.4985915e+00 -3.8125192e-04 -5.2811943e+00)	1.0920815e+05	2.9394493e+02	1.2913748e+00
0.000464363    	(6.5074720e+00 -3.7672219e-04 -5.2882134e+00)	1.0921546e+05	2.9394478e+02	1.2914619e+00
0.000464739    	(6.5163299e+00 -3.7244231e-04 -5.2952560e+00)	1.0922277e+05	2.9394464e+02	1.2915490e+00
0.000465115    	(6.5252213e+00 -3.6832613e-04 -5.3023763e+00)	1.0923008e+05	2.9394449e+02	1.2916362e+00
0.00046549     	(6.5341951e+00 -3.6432588e-04 -5.3095795e+00)	1.0923739e+05	2.9394434e+02	1.2917232e+00
0.000465866    	(6.5432888e+00 -3.6036461e-04 -5.3168725e+00)	1.0924470e+05	2.9394418e+02	1.2918103e+00
0.000466241    	(6.5525228e+00 -3.5635770e-04 -5.3242859e+00)	1.0925200e+05	2.9394403e+02	1.2918973e+00
0.000466617    	(6.5618720e+00 -3.5215540e-04 -5.3318205e+00)	1.0925930e+05	2.9394387e+02	1.2919844e+00
0.000466992    	(6.5712833e+00 -3.4776990e-04 -5.3394319e+00)	1.0926660e+05	2.9394371e+02	1.2920714e+00
0.000467368    	(6.5807257e+00 -3.4334221e-04 -5.3470867e+00)	1.0927390e+05	2.9394355e+02	1.2921583e+00
0.000467743    	(6.5901918e+00 -3.3903036e-04 -5.3547607e+00)	1.0928119e+05	2.9394339e+02	1.2922453e+00
0.000468119    	(6.5996303e+00 -3.3499722e-04 -5.3623895e+00)	1.0928849e+05	2.9394323e+02	1.2923323e+00
0.000468494    	(6.6089989e+00 -3.3140129e-04 -5.3699236e+00)	1.0929578e+05	2.9394307e+02	1.2924193e+00
0.00046887     	(6.6182968e+00 -3.2833577e-04 -5.3773703e+00)	1.0930308e+05	2.9394291e+02	1.2925063e+00
0.000469245    	(6.6275873e+00 -3.2556840e-04 -5.3848062e+00)	1.0931038e+05	2.9394275e+02	1.2925933e+00
0.000469621    	(6.6369335e+00 -3.2314316e-04 -5.3923008e+00)	1.0931767e+05	2.9394259e+02	1.2926803e+00
0.000469996    	(6.6463652e+00 -3.2092361e-04 -5.3998848e+00)	1.0932497e+05	2.9394242e+02	1.2927672e+00
0.000470372    	(6.6558882e+00 -3.1874715e-04 -5.4075636e+00)	1.0933226e+05	2.9394226e+02	1.2928542e+00
0.000470747    	(6.6655069e+00 -3.1648945e-04 -5.4153451e+00)	1.0933955e+05	2.9394209e+02	1.2929411e+00
0.000471123    	(6.6752552e+00 -3.1405454e-04 -5.4232599e+00)	1.0934683e+05	2.9394192e+02	1.2930280e+00
0.000471498    	(6.6851041e+00 -3.1127597e-04 -5.4312719e+00)	1.0935412e+05	2.9394175e+02	1.2931148e+00
0.000471874    	(6.6950023e+00 -3.0827808e-04 -5.4393244e+00)	1.0936140e+05	2.9394158e+02	1.2932017e+00
0.000472249    	(6.7049410e+00 -3.0520198e-04 -5.4474083e+00)	1.0936868e+05	2.9394141e+02	1.2932885e+00
0.000472625    	(6.7148894e+00 -3.0217045e-04 -5.4554972e+00)	1.0937596e+05	2.9394123e+02	1.2933754e+00
0.000473       	(6.7247968e+00 -2.9931279e-04 -5.4635408e+00)	1.0938324e+05	2.9394106e+02	1.2934622e+00
0.000473376    	(6.7346401e+00 -2.9674103e-04 -5.4715098e+00)	1.0939052e+05	2.9394089e+02	1.2935491e+00
0.000473751    	(6.7444138e+00 -2.9452927e-04 -5.4793890e+00)	1.0939780e+05	2.9394072e+02	1.2936359e+00
0.000474127    	(6.7541817e+00 -2.9283216e-04 -5.4872563e+00)	1.0940508e+05	2.9394055e+02	1.2937228e+00
0.000474502    	(6.7639761e+00 -2.9158234e-04 -5.4951556e+00)	1.0941236e+05	2.9394037e+02	1.2938097e+00
0.000474878    	(6.7738636e+00 -2.9048428e-04 -5.5031408e+00)	1.0941964e+05	2.9394020e+02	1.2938965e+00
0.000475253    	(6.7838728e+00 -2.8942004e-04 -5.5112295e+00)	1.0942692e+05	2.9394003e+02	1.2939833e+00
0.000475629    	(6.7940126e+00 -2.8837831e-04 -5.5194211e+00)	1.0943419e+05	2.9393985e+02	1.2940701e+00
0.000476005    	(6.8043164e+00 -2.8728450e-04 -5.5277474e+00)	1.0944146e+05	2.9393967e+02	1.2941569e+00
0.00047638     	(6.8147313e+00 -2.8591816e-04 -5.5361478e+00)	1.0944873e+05	2.9393949e+02	1.2942436e+00
0.000476756    	(6.8251469e+00 -2.8440877e-04 -5.5445701e+00)	1.0945599e+05	2.9393930e+02	1.2943303e+00
0.000477131    	(6.8355780e+00 -2.8272239e-04 -5.5530295e+00)	1.0946326e+05	2.9393912e+02	1.2944170e+00
0.000477507    	(6.8460262e+00 -2.8099827e-04 -5.5614675e+00)	1.0947052e+05	2.9393893e+02	1.2945038e+00
0.000477882    	(6.8564747e+00 -2.7947856e-04 -5.5698482e+00)	1.0947778e+05	2.9393875e+02	1.2945905e+00
0.000478258    	(6.8668919e+00 -2.7833283e-04 -5.5781495e+00)	1.0948505e+05	2.9393856e+02	1.2946772e+00
0.000478633    	(6.8772475e+00 -2.7766050e-04 -5.5863651e+00)	1.0949231e+05	2.9393838e+02	1.2947639e+00
0.000479009    	(6.8875712e+00 -2.7746615e-04 -5.5945624e+00)	1.0949958e+05	2.9393819e+02	1.2948506e+00
0.000479384    	(6.8979230e+00 -2.7734356e-04 -5.6028411e+00)	1.0950684e+05	2.9393801e+02	1.2949373e+00
0.00047976     	(6.9083015e+00 -2.7705523e-04 -5.6112211e+00)	1.0951410e+05	2.9393782e+02	1.2950240e+00
0.000480135    	(6.9187277e+00 -2.7687939e-04 -5.6197245e+00)	1.0952136e+05	2.9393763e+02	1.2951107e+00
0.000480511    	(6.9292233e+00 -2.7681084e-04 -5.6283234e+00)	1.0952862e+05	2.9393744e+02	1.2951973e+00
0.000480886    	(6.9398195e+00 -2.7675472e-04 -5.6369998e+00)	1.0953587e+05	2.9393725e+02	1.2952839e+00
0.000481262    	(6.9505933e+00 -2.7644258e-04 -5.6458121e+00)	1.0954312e+05	2.9393705e+02	1.2953705e+00
0.000481637    	(6.9614578e+00 -2.7597939e-04 -5.6546827e+00)	1.0955037e+05	2.9393686e+02	1.2954571e+00
0.000482013    	(6.9724133e+00 -2.7591371e-04 -5.6635928e+00)	1.0955761e+05	2.9393666e+02	1.2955436e+00
0.000482388    	(6.9834027e+00 -2.7628578e-04 -5.6724877e+00)	1.0956485e+05	2.9393646e+02	1.2956302e+00
0.000482764    	(6.9943483e+00 -2.7692613e-04 -5.6813156e+00)	1.0957210e+05	2.9393626e+02	1.2957167e+00
0.000483139    	(7.0052129e+00 -2.7775138e-04 -5.6900495e+00)	1.0957934e+05	2.9393606e+02	1.2958033e+00
0.000483515    	(7.0159892e+00 -2.7872935e-04 -5.6986908e+00)	1.0958659e+05	2.9393586e+02	1.2958898e+00
0.00048389     	(7.0266995e+00 -2.7990923e-04 -5.7072754e+00)	1.0959384e+05	2.9393566e+02	1.2959764e+00
0.000484266    	(7.0374739e+00 -2.8103217e-04 -5.7159465e+00)	1.0960108e+05	2.9393546e+02	1.2960629e+00
0.000484641    	(7.0483502e+00 -2.8189023e-04 -5.7247328e+00)	1.0960832e+05	2.9393526e+02	1.2961495e+00
0.000485017    	(7.0593265e+00 -2.8259770e-04 -5.7336213e+00)	1.0961556e+05	2.9393506e+02	1.2962360e+00
0.000485392    	(7.0703826e+00 -2.8323652e-04 -5.7425856e+00)	1.0962280e+05	2.9393485e+02	1.2963224e+00
0.000485768    	(7.0814949e+00 -2.8374555e-04 -5.7515965e+00)	1.0963003e+05	2.9393464e+02	1.2964089e+00
0.000486143    	(7.0926919e+00 -2.8397339e-04 -5.7606760e+00)	1.0963726e+05	2.9393443e+02	1.2964953e+00
0.000486519    	(7.1039709e+00 -2.8381343e-04 -5.7698093e+00)	1.0964449e+05	2.9393422e+02	1.2965817e+00
0.000486894    	(7.1153025e+00 -2.8367232e-04 -5.7789587e+00)	1.0965172e+05	2.9393401e+02	1.2966681e+00
0.00048727     	(7.1266775e+00 -2.8394918e-04 -5.7881200e+00)	1.0965894e+05	2.9393380e+02	1.2967545e+00
0.000487646    	(7.1380810e+00 -2.8484716e-04 -5.7973051e+00)	1.0966617e+05	2.9393358e+02	1.2968409e+00
0.000488021    	(7.1494543e+00 -2.8609800e-04 -5.8064583e+00)	1.0967339e+05	2.9393337e+02	1.2969273e+00
0.000488397    	(7.1607856e+00 -2.8757179e-04 -5.8155897e+00)	1.0968062e+05	2.9393316e+02	1.2970137e+00
0.000488772    	(7.1720716e+00 -2.8904707e-04 -5.8247019e+00)	1.0968785e+05	2.9393294e+02	1.2971001e+00
0.000489148    	(7.1833453e+00 -2.9048450e-04 -5.8338250e+00)	1.0969507e+05	2.9393273e+02	1.2971864e+00
0.000489523    	(7.1947030e+00 -2.9154967e-04 -5.8430509e+00)	1.0970229e+05	2.9393251e+02	1.2972728e+00
0.000489899    	(7.2061277e+00 -2.9206131e-04 -5.8523452e+00)	1.0970951e+05	2.9393229e+02	1.2973591e+00
0.000490274    	(7.2176250e+00 -2.9102668e-04 -5.8616986e+00)	1.0971673e+05	2.9393207e+02	1.2974455e+00
0.00049065     	(7.2291582e+00 -2.8976895e-04 -5.8710663e+00)	1.0972395e+05	2.9393185e+02	1.2975318e+00
0.000491025    	(7.2407517e+00 -2.8861685e-04 -5.8804717e+00)	1.0973116e+05	2.9393163e+02	1.2976181e+00
0.000491401    	(7.2524074e+00 -2.8795004e-04 -5.8899190e+00)	1.0973838e+05	2.9393141e+02	1.2977044e+00
0.000491776    	(7.2640386e+00 -2.8924275e-04 -5.8993200e+00)	1.0974559e+05	2.9393119e+02	1.2977906e+00
0.000492152    	(7.2756771e+00 -2.8973723e-04 -5.9087194e+00)	1.0975280e+05	2.9393096e+02	1.2978769e+00
0.000492527    	(7.2872972e+00 -2.9001855e-04 -5.9181103e+00)	1.0976001e+05	2.9393074e+02	1.2979632e+00
0.000492903    	(7.2988872e+00 -2.9046232e-04 -5.9274957e+00)	1.0976722e+05	2.9393051e+02	1.2980494e+00
0.000493278    	(7.3104464e+00 -2.9104260e-04 -5.9368761e+00)	1.0977443e+05	2.9393029e+02	1.2981357e+00
0.000493654    	(7.3219677e+00 -2.9166510e-04 -5.9462379e+00)	1.0978165e+05	2.9393007e+02	1.2982220e+00
0.000494029    	(7.3334728e+00 -2.9229237e-04 -5.9555995e+00)	1.0978886e+05	2.9392984e+02	1.2983082e+00
0.000494405    	(7.3450365e+00 -2.9280193e-04 -5.9650318e+00)	1.0979607e+05	2.9392962e+02	1.2983945e+00
0.00049478     	(7.3567142e+00 -2.9109635e-04 -5.9745805e+00)	1.0980327e+05	2.9392939e+02	1.2984807e+00
0.000495156    	(7.3684356e+00 -2.8847134e-04 -5.9841592e+00)	1.0981048e+05	2.9392916e+02	1.2985669e+00
0.000495531    	(7.3801639e+00 -2.8611161e-04 -5.9937232e+00)	1.0981768e+05	2.9392893e+02	1.2986532e+00
0.000495907    	(7.3919443e+00 -2.8397708e-04 -6.0033240e+00)	1.0982489e+05	2.9392870e+02	1.2987394e+00
0.000496282    	(7.4037164e+00 -2.8261288e-04 -6.0129060e+00)	1.0983209e+05	2.9392847e+02	1.2988255e+00
0.000496658    	(7.4154005e+00 -2.8355098e-04 -6.0223958e+00)	1.0983929e+05	2.9392824e+02	1.2989117e+00
0.000497033    	(7.4269911e+00 -2.8528639e-04 -6.0317952e+00)	1.0984650e+05	2.9392801e+02	1.2989980e+00
0.000497409    	(7.4385243e+00 -2.8566514e-04 -6.0411481e+00)	1.0985370e+05	2.9392779e+02	1.2990842e+00
0.000497784    	(7.4499860e+00 -2.8567229e-04 -6.0504432e+00)	1.0986091e+05	2.9392756e+02	1.2991704e+00
0.00049816     	(7.4613974e+00 -2.8553895e-04 -6.0597026e+00)	1.0986812e+05	2.9392733e+02	1.2992567e+00
0.000498535    	(7.4727913e+00 -2.8536138e-04 -6.0689565e+00)	1.0987533e+05	2.9392711e+02	1.2993429e+00
0.000498911    	(7.4841962e+00 -2.8526089e-04 -6.0782326e+00)	1.0988254e+05	2.9392688e+02	1.2994291e+00
0.000499287    	(7.4957389e+00 -2.8317671e-04 -6.0876600e+00)	1.0988974e+05	2.9392665e+02	1.2995153e+00
0.000499662    	(7.5073926e+00 -2.7987932e-04 -6.0972068e+00)	1.0989694e+05	2.9392642e+02	1.2996015e+00
0.000500038    	(7.5190793e+00 -2.7697228e-04 -6.1067876e+00)	1.0990414e+05	2.9392619e+02	1.2996877e+00
0.000500413    	(7.5308380e+00 -2.7387757e-04 -6.1164444e+00)	1.0991133e+05	2.9392595e+02	1.2997738e+00
0.000500788    	(7.5425957e+00 -2.7143590e-04 -6.1260993e+00)	1.0991853e+05	2.9392572e+02	1.2998599e+00
0.000501164    	(7.5542733e+00 -2.7054064e-04 -6.1356683e+00)	1.0992572e+05	2.9392549e+02	1.2999460e+00
0.000501539    	(7.5658006e+00 -2.7219349e-04 -6.1450792e+00)	1.0993292e+05	2.9392525e+02	1.3000321e+00
0.000501914    	(7.5771869e+00 -2.7491790e-04 -6.1543451e+00)	1.0994012e+05	2.9392502e+02	1.3001183e+00
0.00050229     	(7.5885128e+00 -2.7540453e-04 -6.1635497e+00)	1.0994732e+05	2.9392480e+02	1.3002045e+00
0.000502665    	(7.5997634e+00 -2.7535106e-04 -6.1726757e+00)	1.0995453e+05	2.9392457e+02	1.3002907e+00
0.000503041    	(7.6109590e+00 -2.7533587e-04 -6.1817431e+00)	1.0996173e+05	2.9392434e+02	1.3003769e+00
0.000503416    	(7.6221365e+00 -2.7543567e-04 -6.1907983e+00)	1.0996894e+05	2.9392412e+02	1.3004631e+00
0.000503791    	(7.6333748e+00 -2.7367724e-04 -6.1999191e+00)	1.0997614e+05	2.9392389e+02	1.3005493e+00
0.000504167    	(7.6447486e+00 -2.6981920e-04 -6.2091800e+00)	1.0998334e+05	2.9392366e+02	1.3006354e+00
0.000504542    	(7.6561663e+00 -2.6668164e-04 -6.2184798e+00)	1.0999054e+05	2.9392343e+02	1.3007216e+00
0.000504917    	(7.6676672e+00 -2.6378568e-04 -6.2278688e+00)	1.0999773e+05	2.9392320e+02	1.3008077e+00
0.000505293    	(7.6792072e+00 -2.6139180e-04 -6.2372996e+00)	1.1000493e+05	2.9392296e+02	1.3008938e+00
0.000505668    	(7.6907174e+00 -2.5999537e-04 -6.2466978e+00)	1.1001212e+05	2.9392273e+02	1.3009799e+00
0.000506044    	(7.7021205e+00 -2.6008129e-04 -6.2559836e+00)	1.1001932e+05	2.9392250e+02	1.3010661e+00
0.000506419    	(7.7133508e+00 -2.6229873e-04 -6.2650893e+00)	1.1002652e+05	2.9392226e+02	1.3011522e+00
0.000506794    	(7.7244363e+00 -2.6538590e-04 -6.2740556e+00)	1.1003372e+05	2.9392204e+02	1.3012384e+00
0.00050717     	(7.7354919e+00 -2.6541107e-04 -6.2830038e+00)	1.1004092e+05	2.9392181e+02	1.3013246e+00
0.000507545    	(7.7464983e+00 -2.6444691e-04 -6.2919099e+00)	1.1004813e+05	2.9392159e+02	1.3014108e+00
0.00050792     	(7.7574626e+00 -2.6321828e-04 -6.3007777e+00)	1.1005533e+05	2.9392136e+02	1.3014970e+00
0.000508296    	(7.7684507e+00 -2.5994896e-04 -6.3096740e+00)	1.1006254e+05	2.9392113e+02	1.3015832e+00
0.000508671    	(7.7795048e+00 -2.5480285e-04 -6.3186373e+00)	1.1006974e+05	2.9392091e+02	1.3016694e+00
0.000509047    	(7.7906081e+00 -2.5026792e-04 -6.3276486e+00)	1.1007694e+05	2.9392068e+02	1.3017556e+00
0.000509422    	(7.8017493e+00 -2.4670631e-04 -6.3366975e+00)	1.1008414e+05	2.9392045e+02	1.3018417e+00
0.000509797    	(7.8128780e+00 -2.4431503e-04 -6.3457331e+00)	1.1009134e+05	2.9392022e+02	1.3019279e+00
0.000510173    	(7.8239434e+00 -2.4325764e-04 -6.3547060e+00)	1.1009854e+05	2.9391999e+02	1.3020140e+00
0.000510548    	(7.8348916e+00 -2.4349589e-04 -6.3635670e+00)	1.1010574e+05	2.9391976e+02	1.3021002e+00
0.000510923    	(7.8457187e+00 -2.4412445e-04 -6.3723269e+00)	1.1011295e+05	2.9391954e+02	1.3021864e+00
0.000511299    	(7.8563912e+00 -2.4572990e-04 -6.3809397e+00)	1.1012015e+05	2.9391931e+02	1.3022726e+00
0.000511674    	(7.8668933e+00 -2.4879932e-04 -6.3893845e+00)	1.1012737e+05	2.9391909e+02	1.3023589e+00
0.00051205     	(7.8773110e+00 -2.5084192e-04 -6.3977584e+00)	1.1013458e+05	2.9391887e+02	1.3024452e+00
0.000512425    	(7.8877477e+00 -2.4979582e-04 -6.4061817e+00)	1.1014179e+05	2.9391866e+02	1.3025314e+00
0.0005128      	(7.8982122e+00 -2.4655468e-04 -6.4146631e+00)	1.1014901e+05	2.9391844e+02	1.3026177e+00
0.000513176    	(7.9087491e+00 -2.4080291e-04 -6.4232335e+00)	1.1015622e+05	2.9391822e+02	1.3027040e+00
0.000513551    	(7.9193164e+00 -2.3552768e-04 -6.4318379e+00)	1.1016343e+05	2.9391800e+02	1.3027902e+00
0.000513926    	(7.9299137e+00 -2.3122453e-04 -6.4404719e+00)	1.1017064e+05	2.9391778e+02	1.3028765e+00
0.000514302    	(7.9405067e+00 -2.2771962e-04 -6.4491009e+00)	1.1017785e+05	2.9391755e+02	1.3029627e+00
0.000514677    	(7.9510315e+00 -2.2485989e-04 -6.4576664e+00)	1.1018506e+05	2.9391733e+02	1.3030489e+00
0.000515053    	(7.9614308e+00 -2.2248509e-04 -6.4661193e+00)	1.1019227e+05	2.9391711e+02	1.3031352e+00
0.000515428    	(7.9716408e+00 -2.2028780e-04 -6.4744076e+00)	1.1019949e+05	2.9391689e+02	1.3032215e+00
0.000515803    	(7.9816540e+00 -2.1898708e-04 -6.4825191e+00)	1.1020671e+05	2.9391668e+02	1.3033078e+00
0.000516179    	(7.9915066e+00 -2.1922270e-04 -6.4904784e+00)	1.1021393e+05	2.9391647e+02	1.3033942e+00
0.000516554    	(8.0012258e+00 -2.2015437e-04 -6.4983158e+00)	1.1022116e+05	2.9391626e+02	1.3034806e+00
0.000516929    	(8.0108728e+00 -2.2096526e-04 -6.5060941e+00)	1.1022839e+05	2.9391606e+02	1.3035670e+00
0.000517305    	(8.0205226e+00 -2.2070028e-04 -6.5138896e+00)	1.1023562e+05	2.9391585e+02	1.3036534e+00
0.00051768     	(8.0302280e+00 -2.1884060e-04 -6.5217539e+00)	1.1024285e+05	2.9391565e+02	1.3037398e+00
0.000518056    	(8.0400396e+00 -2.1659399e-04 -6.5297229e+00)	1.1025007e+05	2.9391544e+02	1.3038262e+00
0.000518431    	(8.0499577e+00 -2.1471264e-04 -6.5377878e+00)	1.1025729e+05	2.9391523e+02	1.3039126e+00
0.000518806    	(8.0599435e+00 -2.1311963e-04 -6.5459110e+00)	1.1026452e+05	2.9391501e+02	1.3039989e+00
0.000519182    	(8.0699400e+00 -2.1166451e-04 -6.5540384e+00)	1.1027174e+05	2.9391480e+02	1.3040852e+00
0.000519557    	(8.0798810e+00 -2.1022802e-04 -6.5621103e+00)	1.1027896e+05	2.9391459e+02	1.3041716e+00
0.000519932    	(8.0897021e+00 -2.0856562e-04 -6.5700754e+00)	1.1028618e+05	2.9391438e+02	1.3042579e+00
0.000520308    	(8.0993427e+00 -2.0616621e-04 -6.5778917e+00)	1.1029341e+05	2.9391417e+02	1.3043443e+00
0.000520683    	(8.1087500e+00 -2.0243602e-04 -6.5855270e+00)	1.1030064e+05	2.9391397e+02	1.3044308e+00
0.000521059    	(8.1180064e+00 -1.9991527e-04 -6.5930364e+00)	1.1030788e+05	2.9391377e+02	1.3045172e+00
0.000521434    	(8.1271554e+00 -1.9846906e-04 -6.6004556e+00)	1.1031512e+05	2.9391357e+02	1.3046037e+00
0.000521809    	(8.1362397e+00 -1.9742719e-04 -6.6078215e+00)	1.1032236e+05	2.9391337e+02	1.3046903e+00
0.000522185    	(8.1453077e+00 -1.9638284e-04 -6.6151751e+00)	1.1032960e+05	2.9391318e+02	1.3047768e+00
0.00052256     	(8.1544022e+00 -1.9514388e-04 -6.6225522e+00)	1.1033684e+05	2.9391298e+02	1.3048633e+00
0.000522935    	(8.1635552e+00 -1.9377883e-04 -6.6299784e+00)	1.1034408e+05	2.9391278e+02	1.3049498e+00
0.000523311    	(8.1728349e+00 -1.9403003e-04 -6.6374966e+00)	1.1035132e+05	2.9391258e+02	1.3050362e+00
0.000523686    	(8.1822199e+00 -1.9508345e-04 -6.6450911e+00)	1.1035855e+05	2.9391238e+02	1.3051227e+00
0.000524062    	(8.1916702e+00 -1.9620611e-04 -6.6527320e+00)	1.1036579e+05	2.9391217e+02	1.3052091e+00
0.000524437    	(8.2011337e+00 -1.9697592e-04 -6.6603800e+00)	1.1037302e+05	2.9391197e+02	1.3052955e+00
0.000524812    	(8.2105503e+00 -1.9695861e-04 -6.6679892e+00)	1.1038025e+05	2.9391177e+02	1.3053820e+00
0.000525188    	(8.2198569e+00 -1.9555020e-04 -6.6755131e+00)	1.1038749e+05	2.9391157e+02	1.3054684e+00
0.000525563    	(8.2289909e+00 -1.9247308e-04 -6.6829126e+00)	1.1039472e+05	2.9391137e+02	1.3055549e+00
0.000525938    	(8.2379013e+00 -1.8707270e-04 -6.6901580e+00)	1.1040197e+05	2.9391117e+02	1.3056415e+00
0.000526314    	(8.2467098e+00 -1.8267537e-04 -6.6973263e+00)	1.1040922e+05	2.9391098e+02	1.3057280e+00
0.000526689    	(8.2554602e+00 -1.7935170e-04 -6.7044482e+00)	1.1041646e+05	2.9391079e+02	1.3058146e+00
0.000527065    	(8.2642270e+00 -1.7668117e-04 -6.7115845e+00)	1.1042371e+05	2.9391060e+02	1.3059012e+00
0.00052744     	(8.2730274e+00 -1.7426534e-04 -6.7187484e+00)	1.1043096e+05	2.9391041e+02	1.3059877e+00
0.000527815    	(8.2818823e+00 -1.7200791e-04 -6.7259564e+00)	1.1043821e+05	2.9391021e+02	1.3060743e+00
0.000528191    	(8.2908159e+00 -1.7040548e-04 -6.7332222e+00)	1.1044545e+05	2.9391002e+02	1.3061608e+00
0.000528566    	(8.2998792e+00 -1.7092456e-04 -6.7405696e+00)	1.1045269e+05	2.9390982e+02	1.3062473e+00
0.000528941    	(8.3090282e+00 -1.7216974e-04 -6.7479671e+00)	1.1045993e+05	2.9390962e+02	1.3063338e+00
0.000529317    	(8.3182325e+00 -1.7347984e-04 -6.7553955e+00)	1.1046717e+05	2.9390943e+02	1.3064203e+00
0.000529692    	(8.3274497e+00 -1.7435236e-04 -6.7628229e+00)	1.1047440e+05	2.9390923e+02	1.3065068e+00
0.000530068    	(8.3366262e+00 -1.7434654e-04 -6.7702100e+00)	1.1048164e+05	2.9390903e+02	1.3065932e+00
0.000530443    	(8.3457075e+00 -1.7307995e-04 -6.7775162e+00)	1.1048889e+05	2.9390883e+02	1.3066798e+00
0.000530818    	(8.3546632e+00 -1.7023365e-04 -6.7847327e+00)	1.1049613e+05	2.9390864e+02	1.3067663e+00
0.000531194    	(8.3634678e+00 -1.6503554e-04 -6.7918578e+00)	1.1050338e+05	2.9390845e+02	1.3068529e+00
0.000531569    	(8.3722484e+00 -1.6096736e-04 -6.7989693e+00)	1.1051063e+05	2.9390826e+02	1.3069394e+00
0.000531944    	(8.3810576e+00 -1.5814030e-04 -6.8060947e+00)	1.1051788e+05	2.9390807e+02	1.3070260e+00
0.00053232     	(8.3899270e+00 -1.5611788e-04 -6.8132492e+00)	1.1052512e+05	2.9390788e+02	1.3071126e+00
0.000532695    	(8.3988914e+00 -1.5488259e-04 -6.8204676e+00)	1.1053237e+05	2.9390768e+02	1.3071991e+00
0.000533071    	(8.4079775e+00 -1.5440954e-04 -6.8277758e+00)	1.1053961e+05	2.9390749e+02	1.3072856e+00
0.000533446    	(8.4172565e+00 -1.5556633e-04 -6.8352531e+00)	1.1054685e+05	2.9390729e+02	1.3073721e+00
0.000533821    	(8.4267394e+00 -1.5884516e-04 -6.8428894e+00)	1.1055408e+05	2.9390709e+02	1.3074585e+00
0.000534197    	(8.4363551e+00 -1.6291345e-04 -6.8506106e+00)	1.1056131e+05	2.9390688e+02	1.3075449e+00
0.000534572    	(8.4460852e+00 -1.6739516e-04 -6.8584117e+00)	1.1056854e+05	2.9390667e+02	1.3076313e+00
0.000534947    	(8.4558783e+00 -1.7184986e-04 -6.8662331e+00)	1.1057576e+05	2.9390646e+02	1.3077177e+00
0.000535323    	(8.4656833e+00 -1.7556064e-04 -6.8740431e+00)	1.1058298e+05	2.9390626e+02	1.3078041e+00
0.000535698    	(8.4755006e+00 -1.7789892e-04 -6.8819004e+00)	1.1059021e+05	2.9390605e+02	1.3078904e+00
0.000536074    	(8.4852509e+00 -1.7841255e-04 -6.8896978e+00)	1.1059743e+05	2.9390584e+02	1.3079768e+00
