# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.0919701      	(8.8266220e+00 9.1732369e-01 -7.8659957e+00)	1.9963626e+05	2.9384703e+02	2.3614627e+00
0.0919704      	(8.8870987e+00 9.1315990e-01 -7.9337517e+00)	1.9964279e+05	2.9384978e+02	2.3615179e+00
0.0919708      	(8.9185504e+00 9.0452545e-01 -7.9859058e+00)	1.9965309e+05	2.9385411e+02	2.3616049e+00
0.0919712      	(8.9223292e+00 8.5297056e-01 -8.0046216e+00)	1.9966777e+05	2.9386029e+02	2.3617291e+00
0.0919716      	(8.8725134e+00 7.7471772e-01 -7.9910151e+00)	1.9968729e+05	2.9386850e+02	2.3618940e+00
0.091972       	(8.7686456e+00 6.4611105e-01 -7.9058982e+00)	1.9971163e+05	2.9387875e+02	2.3620998e+00
0.0919723      	(8.5728559e+00 4.9420966e-01 -7.7656225e+00)	1.9974011e+05	2.9389074e+02	2.3623404e+00
0.0919727      	(8.2674032e+00 3.6379114e-01 -7.5770100e+00)	1.9977127e+05	2.9390385e+02	2.3626038e+00
0.0919731      	(7.9275037e+00 3.2524503e-01 -7.2841398e+00)	1.9980253e+05	2.9391700e+02	2.3628679e+00
0.0919735      	(7.5268332e+00 2.7476440e-01 -6.9416224e+00)	1.9983147e+05	2.9392918e+02	2.3631125e+00
0.0919739      	(7.0882231e+00 2.4792992e-01 -6.5521733e+00)	1.9985583e+05	2.9393942e+02	2.3633183e+00
0.0919742      	(6.6209214e+00 2.2619810e-01 -6.1504989e+00)	1.9987316e+05	2.9394671e+02	2.3634647e+00
0.0919746      	(6.1639214e+00 2.0818401e-01 -5.7448176e+00)	1.9988220e+05	2.9395051e+02	2.3635411e+00
0.091975       	(5.7121331e+00 1.8210322e-01 -5.3051874e+00)	1.9988361e+05	2.9395110e+02	2.3635530e+00
0.0919754      	(5.2586610e+00 1.6602693e-01 -4.8827880e+00)	1.9987865e+05	2.9394901e+02	2.3635110e+00
0.0919758      	(4.8694217e+00 1.1176684e-01 -4.4485049e+00)	1.9986885e+05	2.9394489e+02	2.3634283e+00
0.0919761      	(4.5045464e+00 4.5575558e-02 -4.0324038e+00)	1.9985573e+05	2.9393937e+02	2.3633174e+00
0.0919765      	(4.1940647e+00 -3.2669254e-02 -3.6689316e+00)	1.9984048e+05	2.9393295e+02	2.3631885e+00
0.0919769      	(3.9431776e+00 -1.1892423e-01 -3.3659912e+00)	1.9982421e+05	2.9392610e+02	2.3630510e+00
0.0919773      	(3.7395847e+00 -2.0376349e-01 -3.1304730e+00)	1.9980791e+05	2.9391924e+02	2.3629132e+00
0.0919777      	(3.5882046e+00 -2.8594676e-01 -2.9669261e+00)	1.9979242e+05	2.9391272e+02	2.3627822e+00
0.091978       	(3.4815790e+00 -3.5867117e-01 -2.8575012e+00)	1.9977855e+05	2.9390687e+02	2.3626650e+00
0.0919784      	(3.4055708e+00 -4.2564577e-01 -2.7930022e+00)	1.9976705e+05	2.9390202e+02	2.3625677e+00
0.0919788      	(3.3558278e+00 -4.8110420e-01 -2.7559008e+00)	1.9975844e+05	2.9389839e+02	2.3624949e+00
0.0919792      	(3.3375056e+00 -5.4296302e-01 -2.7279040e+00)	1.9975290e+05	2.9389606e+02	2.3624480e+00
0.0919796      	(3.3127558e+00 -5.7868405e-01 -2.7131544e+00)	1.9975100e+05	2.9389525e+02	2.3624319e+00
0.09198        	(3.2829913e+00 -5.8059474e-01 -2.6844779e+00)	1.9975299e+05	2.9389608e+02	2.3624486e+00
0.0919803      	(3.2322045e+00 -5.8849019e-01 -2.6577739e+00)	1.9975896e+05	2.9389859e+02	2.3624991e+00
0.0919807      	(3.1661272e+00 -5.7705496e-01 -2.6148434e+00)	1.9976897e+05	2.9390280e+02	2.3625837e+00
0.0919811      	(3.0958822e+00 -5.4210181e-01 -2.5768472e+00)	1.9978255e+05	2.9390852e+02	2.3626985e+00
0.0919815      	(3.0369868e+00 -5.1640037e-01 -2.5523661e+00)	1.9979904e+05	2.9391546e+02	2.3628378e+00
0.0919819      	(3.0109939e+00 -4.8844341e-01 -2.5338854e+00)	1.9981810e+05	2.9392348e+02	2.3629989e+00
0.0919822      	(3.0112906e+00 -4.5432656e-01 -2.5395182e+00)	1.9983908e+05	2.9393232e+02	2.3631763e+00
0.0919826      	(3.0529575e+00 -4.2344363e-01 -2.5793386e+00)	1.9986137e+05	2.9394170e+02	2.3633647e+00
0.091983       	(3.1281490e+00 -3.8952936e-01 -2.6635276e+00)	1.9988402e+05	2.9395124e+02	2.3635562e+00
0.0919834      	(3.2600614e+00 -3.5308632e-01 -2.7985730e+00)	1.9990599e+05	2.9396048e+02	2.3637418e+00
0.0919838      	(3.4089408e+00 -2.8235022e-01 -2.9993090e+00)	1.9992588e+05	2.9396885e+02	2.3639099e+00
0.0919841      	(3.6130601e+00 -1.9141544e-01 -3.2018765e+00)	1.9994103e+05	2.9397522e+02	2.3640379e+00
0.0919845      	(3.9261614e+00 -1.7823636e-01 -3.4122167e+00)	1.9994898e+05	2.9397857e+02	2.3641052e+00
0.0919849      	(4.3158417e+00 -1.7796679e-01 -3.6822360e+00)	1.9994850e+05	2.9397837e+02	2.3641011e+00
0.0919853      	(4.7313981e+00 -1.6446606e-01 -3.9819303e+00)	1.9993937e+05	2.9397453e+02	2.3640240e+00
0.0919857      	(5.1661372e+00 -1.3718958e-01 -4.3283898e+00)	1.9992249e+05	2.9396744e+02	2.3638814e+00
0.091986       	(5.6009633e+00 -1.1773485e-01 -4.6523647e+00)	1.9989935e+05	2.9395771e+02	2.3636859e+00
0.0919864      	(6.0345258e+00 -4.8960655e-02 -4.9881432e+00)	1.9987243e+05	2.9394640e+02	2.3634585e+00
0.0919868      	(6.4636140e+00 3.5245254e-02 -5.3169537e+00)	1.9984340e+05	2.9393419e+02	2.3632133e+00
0.0919872      	(6.8838792e+00 1.2296618e-01 -5.6343383e+00)	1.9981344e+05	2.9392159e+02	2.3629601e+00
0.0919876      	(7.2839941e+00 2.0517852e-01 -5.9381943e+00)	1.9978346e+05	2.9390898e+02	2.3627067e+00
0.0919879      	(7.6613624e+00 2.8227764e-01 -6.2203175e+00)	1.9975446e+05	2.9389678e+02	2.3624617e+00
0.0919883      	(8.0059443e+00 3.5807765e-01 -6.4868440e+00)	1.9972727e+05	2.9388534e+02	2.3622319e+00
0.0919887      	(8.3212064e+00 4.2993995e-01 -6.7226021e+00)	1.9970233e+05	2.9387484e+02	2.3620211e+00
0.0919891      	(8.6018468e+00 5.0039241e-01 -6.9395741e+00)	1.9967993e+05	2.9386542e+02	2.3618319e+00
0.0919895      	(8.8596245e+00 5.6191927e-01 -7.1381896e+00)	1.9966032e+05	2.9385717e+02	2.3616661e+00
0.0919898      	(9.1057991e+00 6.2571356e-01 -7.3213037e+00)	1.9964330e+05	2.9385000e+02	2.3615223e+00
0.0919902      	(9.3292687e+00 6.8161715e-01 -7.5068890e+00)	1.9962887e+05	2.9384393e+02	2.3614003e+00
0.0919906      	(9.5469236e+00 7.2992353e-01 -7.6840011e+00)	1.9961697e+05	2.9383892e+02	2.3612998e+00
0.091991       	(9.7476164e+00 7.6699409e-01 -7.8567010e+00)	1.9960780e+05	2.9383506e+02	2.3612223e+00
0.0919914      	(9.9350024e+00 7.9230263e-01 -8.0211193e+00)	1.9960144e+05	2.9383239e+02	2.3611685e+00
0.0919917      	(1.0122211e+01 8.0600347e-01 -8.1742811e+00)	1.9959796e+05	2.9383092e+02	2.3611391e+00
0.0919921      	(1.0281552e+01 8.0476319e-01 -8.3269977e+00)	1.9959778e+05	2.9383085e+02	2.3611376e+00
0.0919925      	(1.0425408e+01 7.8687430e-01 -8.4518744e+00)	1.9960133e+05	2.9383234e+02	2.3611676e+00
0.0919929      	(1.0547361e+01 7.2594927e-01 -8.5479675e+00)	1.9960898e+05	2.9383556e+02	2.3612322e+00
0.0919933      	(1.0635373e+01 6.2825849e-01 -8.6055538e+00)	1.9962075e+05	2.9384052e+02	2.3613317e+00
0.0919936      	(1.0671686e+01 5.4172747e-01 -8.5972410e+00)	1.9963658e+05	2.9384718e+02	2.3614656e+00
0.091994       	(1.0637288e+01 4.5930547e-01 -8.5637442e+00)	1.9965618e+05	2.9385543e+02	2.3616312e+00
0.0919944      	(1.0533824e+01 3.8204999e-01 -8.4635386e+00)	1.9967962e+05	2.9386530e+02	2.3618293e+00
0.0919948      	(1.0350723e+01 3.0803602e-01 -8.3107203e+00)	1.9970643e+05	2.9387658e+02	2.3620560e+00
0.0919952      	(1.0087011e+01 2.4473905e-01 -8.0907878e+00)	1.9973568e+05	2.9388889e+02	2.3623032e+00
0.0919955      	(9.7373535e+00 1.8081549e-01 -7.8132922e+00)	1.9976590e+05	2.9390161e+02	2.3625586e+00
0.0919959      	(9.3208574e+00 1.4360049e-01 -7.4687385e+00)	1.9979521e+05	2.9391394e+02	2.3628062e+00
0.0919963      	(8.8579561e+00 1.1736036e-01 -7.0764265e+00)	1.9982132e+05	2.9392492e+02	2.3630268e+00
0.0919967      	(8.3610980e+00 9.8509560e-02 -6.6555074e+00)	1.9984231e+05	2.9393374e+02	2.3632041e+00
0.0919971      	(7.8389975e+00 7.4108220e-02 -6.2219457e+00)	1.9985660e+05	2.9393975e+02	2.3633248e+00
0.0919975      	(7.3251969e+00 5.4699155e-02 -5.8070795e+00)	1.9986354e+05	2.9394266e+02	2.3633834e+00
0.0919978      	(6.7897302e+00 1.9949647e-02 -5.3812921e+00)	1.9986369e+05	2.9394272e+02	2.3633847e+00
0.0919982      	(6.2548241e+00 9.7472931e-03 -5.0056039e+00)	1.9985872e+05	2.9394063e+02	2.3633427e+00
0.0919986      	(5.7414917e+00 -1.9323855e-02 -4.6498852e+00)	1.9985054e+05	2.9393719e+02	2.3632736e+00
0.091999       	(5.2621114e+00 -7.4245547e-02 -4.3294813e+00)	1.9984045e+05	2.9393294e+02	2.3631882e+00
0.0919994      	(4.8372616e+00 -1.3078073e-01 -4.0623614e+00)	1.9982938e+05	2.9392828e+02	2.3630947e+00
0.0919997      	(4.4753162e+00 -2.0491252e-01 -3.8076587e+00)	1.9981813e+05	2.9392354e+02	2.3629996e+00
0.0920001      	(4.1706008e+00 -2.8227509e-01 -3.5872981e+00)	1.9980723e+05	2.9391895e+02	2.3629074e+00
0.0920005      	(3.9106539e+00 -3.4703250e-01 -3.3973158e+00)	1.9979714e+05	2.9391470e+02	2.3628221e+00
0.0920009      	(3.6943705e+00 -4.1664456e-01 -3.2209233e+00)	1.9978857e+05	2.9391109e+02	2.3627497e+00
0.0920013      	(3.5030202e+00 -4.6033719e-01 -3.0652186e+00)	1.9978205e+05	2.9390834e+02	2.3626945e+00
0.0920016      	(3.3358985e+00 -5.0073442e-01 -2.9191681e+00)	1.9977765e+05	2.9390649e+02	2.3626573e+00
0.092002       	(3.1943883e+00 -5.5999606e-01 -2.7713982e+00)	1.9977602e+05	2.9390580e+02	2.3626435e+00
0.0920024      	(3.0411685e+00 -5.6074418e-01 -2.6340815e+00)	1.9977779e+05	2.9390654e+02	2.3626584e+00
0.0920028      	(2.8907437e+00 -5.5491764e-01 -2.4999867e+00)	1.9978303e+05	2.9390874e+02	2.3627027e+00
0.0920032      	(2.7492002e+00 -5.2457469e-01 -2.3800525e+00)	1.9979185e+05	2.9391245e+02	2.3627772e+00
0.0920035      	(2.6136911e+00 -4.9357547e-01 -2.2760231e+00)	1.9980368e+05	2.9391743e+02	2.3628772e+00
0.0920039      	(2.5295489e+00 -4.8175900e-01 -2.1643387e+00)	1.9981788e+05	2.9392341e+02	2.3629972e+00
0.0920043      	(2.4689579e+00 -4.4309945e-01 -2.0959790e+00)	1.9983405e+05	2.9393021e+02	2.3631339e+00
0.0920047      	(2.4431751e+00 -4.0248697e-01 -2.0665482e+00)	1.9985154e+05	2.9393757e+02	2.3632817e+00
0.0920051      	(2.4577161e+00 -3.7138118e-01 -2.0981834e+00)	1.9986942e+05	2.9394510e+02	2.3634328e+00
0.0920054      	(2.5220939e+00 -3.3133084e-01 -2.1902738e+00)	1.9988700e+05	2.9395250e+02	2.3635814e+00
0.0920058      	(2.6669708e+00 -3.0685501e-01 -2.3290202e+00)	1.9990347e+05	2.9395943e+02	2.3637206e+00
