# Region type : patch inlet
# Faces  :     285
# Area   :     1.5850195e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
2.50782e-05    	(4.5916330e+01 -5.2428986e-01 -3.8539102e+01)	1.0745380e+05	2.9186546e+02	1.2796575e+00
2.51755e-05    	(4.5977966e+01 -5.2448331e-01 -3.8591091e+01)	1.0744765e+05	2.9186002e+02	1.2796080e+00
2.52727e-05    	(4.6039411e+01 -5.2468621e-01 -3.8642932e+01)	1.0744152e+05	2.9185460e+02	1.2795587e+00
2.537e-05      	(4.6100676e+01 -5.2489851e-01 -3.8694632e+01)	1.0743540e+05	2.9184918e+02	1.2795096e+00
2.54672e-05    	(4.6161772e+01 -5.2511586e-01 -3.8746192e+01)	1.0742929e+05	2.9184378e+02	1.2794605e+00
2.55645e-05    	(4.6222737e+01 -5.2533105e-01 -3.8797612e+01)	1.0742320e+05	2.9183839e+02	1.2794116e+00
2.56617e-05    	(4.6283543e+01 -5.2555696e-01 -3.8848892e+01)	1.0741713e+05	2.9183301e+02	1.2793628e+00
2.5759e-05     	(4.6344235e+01 -5.2575469e-01 -3.8900055e+01)	1.0741106e+05	2.9182764e+02	1.2793141e+00
2.58562e-05    	(4.6404755e+01 -5.2595311e-01 -3.8951080e+01)	1.0740501e+05	2.9182228e+02	1.2792656e+00
2.59535e-05    	(4.6465090e+01 -5.2615468e-01 -3.9001957e+01)	1.0739898e+05	2.9181693e+02	1.2792171e+00
2.60507e-05    	(4.6525235e+01 -5.2636077e-01 -3.9052681e+01)	1.0739296e+05	2.9181160e+02	1.2791688e+00
2.6148e-05     	(4.6585184e+01 -5.2657185e-01 -3.9103243e+01)	1.0738696e+05	2.9180628e+02	1.2791207e+00
2.62452e-05    	(4.6644916e+01 -5.2678770e-01 -3.9153626e+01)	1.0738098e+05	2.9180097e+02	1.2790727e+00
2.63425e-05    	(4.6704407e+01 -5.2701157e-01 -3.9203811e+01)	1.0737502e+05	2.9179568e+02	1.2790249e+00
2.64397e-05    	(4.6763637e+01 -5.2724562e-01 -3.9253783e+01)	1.0736909e+05	2.9179041e+02	1.2789773e+00
2.6537e-05     	(4.6822591e+01 -5.2748864e-01 -3.9303531e+01)	1.0736318e+05	2.9178516e+02	1.2789299e+00
2.66342e-05    	(4.6881253e+01 -5.2773859e-01 -3.9353042e+01)	1.0735730e+05	2.9177994e+02	1.2788828e+00
2.67315e-05    	(4.6939617e+01 -5.2799516e-01 -3.9402316e+01)	1.0735145e+05	2.9177473e+02	1.2788359e+00
2.68287e-05    	(4.6997665e+01 -5.2825548e-01 -3.9451334e+01)	1.0734563e+05	2.9176955e+02	1.2787893e+00
2.6926e-05     	(4.7055351e+01 -5.2851650e-01 -3.9500059e+01)	1.0733984e+05	2.9176439e+02	1.2787429e+00
2.70232e-05    	(4.7112622e+01 -5.2877589e-01 -3.9548441e+01)	1.0733410e+05	2.9175927e+02	1.2786970e+00
2.71205e-05    	(4.7169417e+01 -5.2902952e-01 -3.9596427e+01)	1.0732840e+05	2.9175418e+02	1.2786514e+00
2.72177e-05    	(4.7225645e+01 -5.2927024e-01 -3.9643946e+01)	1.0732276e+05	2.9174914e+02	1.2786063e+00
2.7315e-05     	(4.7281222e+01 -5.2949461e-01 -3.9690928e+01)	1.0731719e+05	2.9174416e+02	1.2785618e+00
2.74122e-05    	(4.7336087e+01 -5.2970735e-01 -3.9737331e+01)	1.0731169e+05	2.9173922e+02	1.2785179e+00
2.75095e-05    	(4.7390193e+01 -5.2991278e-01 -3.9783112e+01)	1.0730628e+05	2.9173436e+02	1.2784747e+00
2.76067e-05    	(4.7443494e+01 -5.3011316e-01 -3.9828230e+01)	1.0730094e+05	2.9172955e+02	1.2784323e+00
2.7704e-05     	(4.7495949e+01 -5.3031422e-01 -3.9872651e+01)	1.0729571e+05	2.9172482e+02	1.2783906e+00
2.78012e-05    	(4.7547535e+01 -5.3052613e-01 -3.9916349e+01)	1.0729056e+05	2.9172017e+02	1.2783497e+00
2.78985e-05    	(4.7598198e+01 -5.3075089e-01 -3.9959280e+01)	1.0728552e+05	2.9171559e+02	1.2783097e+00
2.79957e-05    	(4.7647871e+01 -5.3098853e-01 -4.0001390e+01)	1.0728058e+05	2.9171109e+02	1.2782706e+00
2.8093e-05     	(4.7696489e+01 -5.3123443e-01 -4.0042619e+01)	1.0727576e+05	2.9170669e+02	1.2782325e+00
2.81902e-05    	(4.7743992e+01 -5.3147961e-01 -4.0082904e+01)	1.0727107e+05	2.9170238e+02	1.2781955e+00
2.82875e-05    	(4.7790278e+01 -5.3172912e-01 -4.0122168e+01)	1.0726652e+05	2.9169819e+02	1.2781596e+00
2.83847e-05    	(4.7835241e+01 -5.3197601e-01 -4.0160326e+01)	1.0726212e+05	2.9169410e+02	1.2781250e+00
2.8482e-05     	(4.7878783e+01 -5.3222022e-01 -4.0197295e+01)	1.0725787e+05	2.9169015e+02	1.2780918e+00
2.85792e-05    	(4.7920822e+01 -5.3246751e-01 -4.0233009e+01)	1.0725380e+05	2.9168632e+02	1.2780601e+00
2.86765e-05    	(4.7961284e+01 -5.3272287e-01 -4.0267406e+01)	1.0724991e+05	2.9168264e+02	1.2780299e+00
2.87737e-05    	(4.8000087e+01 -5.3298966e-01 -4.0300423e+01)	1.0724621e+05	2.9167911e+02	1.2780013e+00
2.8871e-05     	(4.8037168e+01 -5.3327140e-01 -4.0332000e+01)	1.0724271e+05	2.9167572e+02	1.2779744e+00
2.89682e-05    	(4.8072438e+01 -5.3356668e-01 -4.0362061e+01)	1.0723942e+05	2.9167250e+02	1.2779492e+00
2.90655e-05    	(4.8105816e+01 -5.3387178e-01 -4.0390537e+01)	1.0723634e+05	2.9166946e+02	1.2779260e+00
2.91627e-05    	(4.8137219e+01 -5.3419052e-01 -4.0417355e+01)	1.0723350e+05	2.9166659e+02	1.2779047e+00
2.92599e-05    	(4.8166558e+01 -5.3451990e-01 -4.0442438e+01)	1.0723090e+05	2.9166391e+02	1.2778854e+00
2.93572e-05    	(4.8193766e+01 -5.3485357e-01 -4.0465725e+01)	1.0722854e+05	2.9166142e+02	1.2778683e+00
2.94544e-05    	(4.8218760e+01 -5.3519011e-01 -4.0487146e+01)	1.0722645e+05	2.9165913e+02	1.2778534e+00
2.95517e-05    	(4.8241445e+01 -5.3553287e-01 -4.0506621e+01)	1.0722463e+05	2.9165706e+02	1.2778408e+00
2.96489e-05    	(4.8261758e+01 -5.3588155e-01 -4.0524098e+01)	1.0722309e+05	2.9165520e+02	1.2778306e+00
2.97462e-05    	(4.8279651e+01 -5.3623443e-01 -4.0539533e+01)	1.0722184e+05	2.9165357e+02	1.2778229e+00
2.98434e-05    	(4.8295074e+01 -5.3659220e-01 -4.0552885e+01)	1.0722088e+05	2.9165216e+02	1.2778176e+00
2.99407e-05    	(4.8307984e+01 -5.3695805e-01 -4.0564110e+01)	1.0722022e+05	2.9165099e+02	1.2778149e+00
3.00379e-05    	(4.8318334e+01 -5.3733783e-01 -4.0573163e+01)	1.0721987e+05	2.9165006e+02	1.2778148e+00
3.01352e-05    	(4.8326066e+01 -5.3773425e-01 -4.0579995e+01)	1.0721982e+05	2.9164936e+02	1.2778173e+00
3.02324e-05    	(4.8331118e+01 -5.3814703e-01 -4.0584557e+01)	1.0722010e+05	2.9164892e+02	1.2778226e+00
3.03297e-05    	(4.8333430e+01 -5.3857082e-01 -4.0586803e+01)	1.0722071e+05	2.9164873e+02	1.2778307e+00
3.04269e-05    	(4.8332933e+01 -5.3900213e-01 -4.0586676e+01)	1.0722165e+05	2.9164881e+02	1.2778416e+00
3.05241e-05    	(4.8329565e+01 -5.3944584e-01 -4.0584128e+01)	1.0722293e+05	2.9164914e+02	1.2778554e+00
3.06214e-05    	(4.8323260e+01 -5.3990823e-01 -4.0579105e+01)	1.0722457e+05	2.9164976e+02	1.2778722e+00
3.07186e-05    	(4.8313966e+01 -5.4039588e-01 -4.0571572e+01)	1.0722656e+05	2.9165064e+02	1.2778921e+00
3.08159e-05    	(4.8301670e+01 -5.4089990e-01 -4.0561532e+01)	1.0722890e+05	2.9165181e+02	1.2779150e+00
3.09131e-05    	(4.8286350e+01 -5.4141644e-01 -4.0548969e+01)	1.0723161e+05	2.9165326e+02	1.2779410e+00
3.10103e-05    	(4.8268009e+01 -5.4194531e-01 -4.0533879e+01)	1.0723469e+05	2.9165499e+02	1.2779700e+00
3.11076e-05    	(4.8246665e+01 -5.4248224e-01 -4.0516250e+01)	1.0723812e+05	2.9165700e+02	1.2780022e+00
3.12048e-05    	(4.8222274e+01 -5.4302270e-01 -4.0496048e+01)	1.0724191e+05	2.9165929e+02	1.2780374e+00
3.1302e-05     	(4.8194778e+01 -5.4355722e-01 -4.0473236e+01)	1.0724608e+05	2.9166187e+02	1.2780758e+00
3.13993e-05    	(4.8164151e+01 -5.4407880e-01 -4.0447794e+01)	1.0725062e+05	2.9166474e+02	1.2781174e+00
3.14965e-05    	(4.8130421e+01 -5.4458927e-01 -4.0419744e+01)	1.0725553e+05	2.9166790e+02	1.2781621e+00
3.15937e-05    	(4.8093613e+01 -5.4509391e-01 -4.0389115e+01)	1.0726081e+05	2.9167135e+02	1.2782099e+00
3.1691e-05     	(4.8053729e+01 -5.4559647e-01 -4.0355909e+01)	1.0726646e+05	2.9167507e+02	1.2782609e+00
3.17882e-05    	(4.8010774e+01 -5.4610736e-01 -4.0320144e+01)	1.0727246e+05	2.9167908e+02	1.2783150e+00
3.18855e-05    	(4.7964735e+01 -5.4663474e-01 -4.0281804e+01)	1.0727884e+05	2.9168338e+02	1.2783721e+00
3.19827e-05    	(4.7915712e+01 -5.4717604e-01 -4.0240923e+01)	1.0728557e+05	2.9168795e+02	1.2784323e+00
3.20799e-05    	(4.7863912e+01 -5.4770229e-01 -4.0197552e+01)	1.0729264e+05	2.9169279e+02	1.2784954e+00
3.21772e-05    	(4.7809289e+01 -5.4822881e-01 -4.0151784e+01)	1.0730005e+05	2.9169789e+02	1.2785614e+00
3.22744e-05    	(4.7751885e+01 -5.4876136e-01 -4.0103688e+01)	1.0730779e+05	2.9170325e+02	1.2786302e+00
3.23716e-05    	(4.7691821e+01 -5.4933114e-01 -4.0053375e+01)	1.0731584e+05	2.9170885e+02	1.2787017e+00
3.24689e-05    	(4.7629186e+01 -5.4993386e-01 -4.0000906e+01)	1.0732420e+05	2.9171469e+02	1.2787758e+00
3.25661e-05    	(4.7564080e+01 -5.5055629e-01 -3.9946355e+01)	1.0733286e+05	2.9172076e+02	1.2788524e+00
3.26634e-05    	(4.7496610e+01 -5.5118565e-01 -3.9889824e+01)	1.0734180e+05	2.9172704e+02	1.2789314e+00
3.27606e-05    	(4.7426894e+01 -5.5182687e-01 -3.9831398e+01)	1.0735100e+05	2.9173354e+02	1.2790127e+00
3.28578e-05    	(4.7355007e+01 -5.5247334e-01 -3.9771149e+01)	1.0736046e+05	2.9174023e+02	1.2790961e+00
3.29551e-05    	(4.7281065e+01 -5.5311979e-01 -3.9709178e+01)	1.0737017e+05	2.9174712e+02	1.2791817e+00
3.30523e-05    	(4.7205165e+01 -5.5375561e-01 -3.9645576e+01)	1.0738010e+05	2.9175418e+02	1.2792692e+00
3.31495e-05    	(4.7127451e+01 -5.5437236e-01 -3.9580467e+01)	1.0739025e+05	2.9176141e+02	1.2793585e+00
3.3244e-05     	(4.7050386e+01 -5.5496258e-01 -3.9515910e+01)	1.0740029e+05	2.9176857e+02	1.2794468e+00
3.33384e-05    	(4.6971846e+01 -5.5554373e-01 -3.9450121e+01)	1.0741051e+05	2.9177587e+02	1.2795366e+00
3.34329e-05    	(4.6891941e+01 -5.5611683e-01 -3.9383187e+01)	1.0742088e+05	2.9178329e+02	1.2796277e+00
3.35274e-05    	(4.6810794e+01 -5.5668685e-01 -3.9315209e+01)	1.0743140e+05	2.9179082e+02	1.2797201e+00
3.36219e-05    	(4.6728612e+01 -5.5724671e-01 -3.9246291e+01)	1.0744204e+05	2.9179845e+02	1.2798135e+00
3.37163e-05    	(4.6645594e+01 -5.5778055e-01 -3.9176534e+01)	1.0745279e+05	2.9180617e+02	1.2799079e+00
3.38108e-05    	(4.6561759e+01 -5.5829028e-01 -3.9106036e+01)	1.0746364e+05	2.9181395e+02	1.2800030e+00
3.39053e-05    	(4.6477183e+01 -5.5877151e-01 -3.9034897e+01)	1.0747457e+05	2.9182180e+02	1.2800989e+00
3.39999e-05    	(4.6391969e+01 -5.5922359e-01 -3.8963220e+01)	1.0748557e+05	2.9182971e+02	1.2801954e+00
3.40944e-05    	(4.6306235e+01 -5.5965661e-01 -3.8891103e+01)	1.0749664e+05	2.9183767e+02	1.2802924e+00
3.4184e-05     	(4.6224531e+01 -5.6005969e-01 -3.8822383e+01)	1.0750717e+05	2.9184524e+02	1.2803848e+00
3.42739e-05    	(4.6142367e+01 -5.6045311e-01 -3.8753288e+01)	1.0751776e+05	2.9185286e+02	1.2804776e+00
3.43637e-05    	(4.6060032e+01 -5.6082442e-01 -3.8684049e+01)	1.0752836e+05	2.9186048e+02	1.2805705e+00
3.44535e-05    	(4.5977562e+01 -5.6118349e-01 -3.8614697e+01)	1.0753897e+05	2.9186812e+02	1.2806635e+00
3.45434e-05    	(4.5895065e+01 -5.6153641e-01 -3.8545324e+01)	1.0754958e+05	2.9187575e+02	1.2807566e+00
3.46321e-05    	(4.5813745e+01 -5.6187707e-01 -3.8476948e+01)	1.0756004e+05	2.9188327e+02	1.2808482e+00
3.47209e-05    	(4.5732358e+01 -5.6220632e-01 -3.8408525e+01)	1.0757050e+05	2.9189080e+02	1.2809399e+00
3.48098e-05    	(4.5651114e+01 -5.6251666e-01 -3.8340235e+01)	1.0758095e+05	2.9189830e+02	1.2810315e+00
3.48987e-05    	(4.5570095e+01 -5.6279825e-01 -3.8272171e+01)	1.0759136e+05	2.9190578e+02	1.2811228e+00
3.49876e-05    	(4.5489327e+01 -5.6304638e-01 -3.8204349e+01)	1.0760173e+05	2.9191324e+02	1.2812137e+00
3.50765e-05    	(4.5408925e+01 -5.6326096e-01 -3.8136851e+01)	1.0761206e+05	2.9192066e+02	1.2813043e+00
3.51655e-05    	(4.5328940e+01 -5.6345447e-01 -3.8069714e+01)	1.0762233e+05	2.9192803e+02	1.2813944e+00
3.52544e-05    	(4.5249445e+01 -5.6363059e-01 -3.8003001e+01)	1.0763254e+05	2.9193536e+02	1.2814840e+00
3.53433e-05    	(4.5170425e+01 -5.6378484e-01 -3.7936695e+01)	1.0764269e+05	2.9194263e+02	1.2815730e+00
3.54322e-05    	(4.5091973e+01 -5.6391675e-01 -3.7870864e+01)	1.0765277e+05	2.9194986e+02	1.2816615e+00
3.55212e-05    	(4.5014125e+01 -5.6403334e-01 -3.7805537e+01)	1.0766278e+05	2.9195702e+02	1.2817493e+00
3.56102e-05    	(4.4936920e+01 -5.6412621e-01 -3.7740751e+01)	1.0767270e+05	2.9196412e+02	1.2818364e+00
3.56991e-05    	(4.4860333e+01 -5.6418229e-01 -3.7676511e+01)	1.0768255e+05	2.9197116e+02	1.2819229e+00
3.5788e-05     	(4.4784417e+01 -5.6419886e-01 -3.7612860e+01)	1.0769231e+05	2.9197813e+02	1.2820086e+00
3.5877e-05     	(4.4709210e+01 -5.6417618e-01 -3.7549814e+01)	1.0770198e+05	2.9198504e+02	1.2820936e+00
3.59659e-05    	(4.4634765e+01 -5.6411317e-01 -3.7487413e+01)	1.0771156e+05	2.9199187e+02	1.2821778e+00
3.60549e-05    	(4.4561116e+01 -5.6400232e-01 -3.7425682e+01)	1.0772104e+05	2.9199863e+02	1.2822611e+00
3.61438e-05    	(4.4488332e+01 -5.6384951e-01 -3.7364670e+01)	1.0773042e+05	2.9200530e+02	1.2823436e+00
3.62328e-05    	(4.4416438e+01 -5.6366539e-01 -3.7304389e+01)	1.0773969e+05	2.9201189e+02	1.2824251e+00
3.63217e-05    	(4.4345453e+01 -5.6346141e-01 -3.7244874e+01)	1.0774885e+05	2.9201840e+02	1.2825057e+00
3.64106e-05    	(4.4275337e+01 -5.6323147e-01 -3.7186097e+01)	1.0775790e+05	2.9202482e+02	1.2825855e+00
3.64996e-05    	(4.4206103e+01 -5.6297559e-01 -3.7128055e+01)	1.0776685e+05	2.9203116e+02	1.2826642e+00
3.65885e-05    	(4.4137730e+01 -5.6268224e-01 -3.7070716e+01)	1.0777569e+05	2.9203742e+02	1.2827421e+00
3.66774e-05    	(4.4070251e+01 -5.6235000e-01 -3.7014116e+01)	1.0778442e+05	2.9204359e+02	1.2828191e+00
3.67664e-05    	(4.4003763e+01 -5.6197861e-01 -3.6958242e+01)	1.0779304e+05	2.9204967e+02	1.2828951e+00
3.68553e-05    	(4.3938334e+01 -5.6155963e-01 -3.6903087e+01)	1.0780154e+05	2.9205566e+02	1.2829701e+00
3.69442e-05    	(4.3873822e+01 -5.6109053e-01 -3.6848665e+01)	1.0780993e+05	2.9206157e+02	1.2830442e+00
3.70331e-05    	(4.3810231e+01 -5.6057310e-01 -3.6795015e+01)	1.0781822e+05	2.9206739e+02	1.2831173e+00
3.7122e-05     	(4.3747537e+01 -5.6000787e-01 -3.6742122e+01)	1.0782639e+05	2.9207313e+02	1.2831895e+00
3.7211e-05     	(4.3685745e+01 -5.5939883e-01 -3.6689995e+01)	1.0783445e+05	2.9207878e+02	1.2832608e+00
3.72999e-05    	(4.3624831e+01 -5.5874949e-01 -3.6638616e+01)	1.0784241e+05	2.9208435e+02	1.2833312e+00
3.73888e-05    	(4.3564805e+01 -5.5806123e-01 -3.6587989e+01)	1.0785027e+05	2.9208984e+02	1.2834007e+00
3.74777e-05    	(4.3505622e+01 -5.5733045e-01 -3.6538089e+01)	1.0785801e+05	2.9209524e+02	1.2834693e+00
3.75666e-05    	(4.3447295e+01 -5.5655531e-01 -3.6488914e+01)	1.0786566e+05	2.9210057e+02	1.2835370e+00
3.76555e-05    	(4.3389805e+01 -5.5573370e-01 -3.6440444e+01)	1.0787321e+05	2.9210582e+02	1.2836039e+00
3.77444e-05    	(4.3333160e+01 -5.5486903e-01 -3.6392682e+01)	1.0788065e+05	2.9211099e+02	1.2836699e+00
3.78333e-05    	(4.3277345e+01 -5.5396404e-01 -3.6345605e+01)	1.0788800e+05	2.9211608e+02	1.2837350e+00
3.79222e-05    	(4.3222348e+01 -5.5302211e-01 -3.6299216e+01)	1.0789524e+05	2.9212110e+02	1.2837993e+00
3.80111e-05    	(4.3168114e+01 -5.5204759e-01 -3.6253477e+01)	1.0790240e+05	2.9212604e+02	1.2838629e+00
3.81e-05       	(4.3114649e+01 -5.5104015e-01 -3.6208391e+01)	1.0790946e+05	2.9213092e+02	1.2839256e+00
3.81889e-05    	(4.3061919e+01 -5.4999929e-01 -3.6163939e+01)	1.0791643e+05	2.9213572e+02	1.2839876e+00
3.82778e-05    	(4.3009934e+01 -5.4892714e-01 -3.6120126e+01)	1.0792332e+05	2.9214045e+02	1.2840488e+00
3.83667e-05    	(4.2958681e+01 -5.4782326e-01 -3.6076945e+01)	1.0793011e+05	2.9214511e+02	1.2841093e+00
3.84556e-05    	(4.2908168e+01 -5.4668619e-01 -3.6034402e+01)	1.0793681e+05	2.9214971e+02	1.2841690e+00
3.85445e-05    	(4.2858376e+01 -5.4551171e-01 -3.5992480e+01)	1.0794343e+05	2.9215423e+02	1.2842279e+00
3.86334e-05    	(4.2809317e+01 -5.4429888e-01 -3.5951182e+01)	1.0794996e+05	2.9215869e+02	1.2842861e+00
3.87222e-05    	(4.2760970e+01 -5.4304650e-01 -3.5910495e+01)	1.0795640e+05	2.9216308e+02	1.2843436e+00
3.88111e-05    	(4.2713326e+01 -5.4175928e-01 -3.5870412e+01)	1.0796276e+05	2.9216741e+02	1.2844004e+00
3.89e-05       	(4.2666375e+01 -5.4043270e-01 -3.5830923e+01)	1.0796904e+05	2.9217167e+02	1.2844564e+00
3.89889e-05    	(4.2620127e+01 -5.3907071e-01 -3.5792037e+01)	1.0797523e+05	2.9217586e+02	1.2845117e+00
3.90778e-05    	(4.2574585e+01 -5.3767517e-01 -3.5753755e+01)	1.0798133e+05	2.9217999e+02	1.2845663e+00
3.91666e-05    	(4.2529779e+01 -5.3624695e-01 -3.5716099e+01)	1.0798735e+05	2.9218405e+02	1.2846202e+00
3.92555e-05    	(4.2485717e+01 -5.3478802e-01 -3.5679065e+01)	1.0799328e+05	2.9218805e+02	1.2846733e+00
3.93444e-05    	(4.2442420e+01 -5.3329922e-01 -3.5642669e+01)	1.0799913e+05	2.9219197e+02	1.2847257e+00
3.94333e-05    	(4.2399878e+01 -5.3178221e-01 -3.5606908e+01)	1.0800488e+05	2.9219583e+02	1.2847773e+00
3.95221e-05    	(4.2358080e+01 -5.3022947e-01 -3.5571781e+01)	1.0801055e+05	2.9219962e+02	1.2848282e+00
3.9611e-05     	(4.2317004e+01 -5.2863848e-01 -3.5537274e+01)	1.0801613e+05	2.9220334e+02	1.2848783e+00
3.96999e-05    	(4.2276684e+01 -5.2701882e-01 -3.5503414e+01)	1.0802163e+05	2.9220700e+02	1.2849277e+00
3.97888e-05    	(4.2237135e+01 -5.2537560e-01 -3.5470207e+01)	1.0802704e+05	2.9221058e+02	1.2849764e+00
3.98776e-05    	(4.2198367e+01 -5.2371137e-01 -3.5437665e+01)	1.0803235e+05	2.9221410e+02	1.2850243e+00
3.99665e-05    	(4.2160372e+01 -5.2202536e-01 -3.5405776e+01)	1.0803758e+05	2.9221754e+02	1.2850714e+00
4.00554e-05    	(4.2123171e+01 -5.2032488e-01 -3.5374558e+01)	1.0804271e+05	2.9222092e+02	1.2851177e+00
4.01442e-05    	(4.2086760e+01 -5.1861239e-01 -3.5344014e+01)	1.0804776e+05	2.9222422e+02	1.2851633e+00
4.02331e-05    	(4.2051163e+01 -5.1689028e-01 -3.5314165e+01)	1.0805270e+05	2.9222745e+02	1.2852080e+00
4.0322e-05     	(4.2016385e+01 -5.1516681e-01 -3.5285019e+01)	1.0805756e+05	2.9223061e+02	1.2852520e+00
4.04108e-05    	(4.1982452e+01 -5.1343986e-01 -3.5256573e+01)	1.0806232e+05	2.9223369e+02	1.2852951e+00
4.04997e-05    	(4.1949366e+01 -5.1170802e-01 -3.5228830e+01)	1.0806698e+05	2.9223670e+02	1.2853375e+00
4.05886e-05    	(4.1917150e+01 -5.0997150e-01 -3.5201829e+01)	1.0807155e+05	2.9223963e+02	1.2853790e+00
4.06774e-05    	(4.1885813e+01 -5.0822259e-01 -3.5175592e+01)	1.0807601e+05	2.9224249e+02	1.2854196e+00
4.07663e-05    	(4.1855384e+01 -5.0646405e-01 -3.5150136e+01)	1.0808038e+05	2.9224527e+02	1.2854594e+00
4.08552e-05    	(4.1825958e+01 -5.0467455e-01 -3.5125477e+01)	1.0808463e+05	2.9224796e+02	1.2854982e+00
4.0944e-05     	(4.1797521e+01 -5.0287301e-01 -3.5101630e+01)	1.0808878e+05	2.9225056e+02	1.2855361e+00
4.10329e-05    	(4.1770045e+01 -5.0107561e-01 -3.5078598e+01)	1.0809281e+05	2.9225309e+02	1.2855732e+00
4.11218e-05    	(4.1743540e+01 -4.9928296e-01 -3.5056388e+01)	1.0809674e+05	2.9225553e+02	1.2856092e+00
4.12107e-05    	(4.1718010e+01 -4.9749764e-01 -3.5035004e+01)	1.0810056e+05	2.9225789e+02	1.2856444e+00
4.12995e-05    	(4.1693463e+01 -4.9572227e-01 -3.5014451e+01)	1.0810427e+05	2.9226016e+02	1.2856786e+00
4.13884e-05    	(4.1669893e+01 -4.9395833e-01 -3.4994729e+01)	1.0810788e+05	2.9226234e+02	1.2857119e+00
4.14773e-05    	(4.1647324e+01 -4.9220890e-01 -3.4975859e+01)	1.0811137e+05	2.9226444e+02	1.2857443e+00
4.15661e-05    	(4.1625770e+01 -4.9047505e-01 -3.4957856e+01)	1.0811475e+05	2.9226646e+02	1.2857757e+00
4.1655e-05     	(4.1605253e+01 -4.8876016e-01 -3.4940739e+01)	1.0811801e+05	2.9226838e+02	1.2858061e+00
4.17439e-05    	(4.1585777e+01 -4.8706610e-01 -3.4924508e+01)	1.0812115e+05	2.9227021e+02	1.2858355e+00
4.18327e-05    	(4.1567360e+01 -4.8539211e-01 -3.4909177e+01)	1.0812418e+05	2.9227195e+02	1.2858639e+00
4.19216e-05    	(4.1550013e+01 -4.8373469e-01 -3.4894747e+01)	1.0812709e+05	2.9227361e+02	1.2858914e+00
4.20105e-05    	(4.1533744e+01 -4.8209547e-01 -3.4881222e+01)	1.0812988e+05	2.9227516e+02	1.2859178e+00
4.20994e-05    	(4.1518549e+01 -4.8047689e-01 -3.4868603e+01)	1.0813256e+05	2.9227663e+02	1.2859432e+00
4.21882e-05    	(4.1504440e+01 -4.7888415e-01 -3.4856898e+01)	1.0813511e+05	2.9227801e+02	1.2859676e+00
4.22771e-05    	(4.1491410e+01 -4.7731832e-01 -3.4846103e+01)	1.0813755e+05	2.9227929e+02	1.2859910e+00
4.2366e-05     	(4.1479452e+01 -4.7577663e-01 -3.4836210e+01)	1.0813987e+05	2.9228048e+02	1.2860134e+00
4.24549e-05    	(4.1468568e+01 -4.7426332e-01 -3.4827225e+01)	1.0814207e+05	2.9228159e+02	1.2860348e+00
4.25438e-05    	(4.1458770e+01 -4.7277957e-01 -3.4819156e+01)	1.0814415e+05	2.9228260e+02	1.2860551e+00
4.26326e-05    	(4.1450063e+01 -4.7132367e-01 -3.4812005e+01)	1.0814611e+05	2.9228351e+02	1.2860745e+00
4.27215e-05    	(4.1442463e+01 -4.6989657e-01 -3.4805786e+01)	1.0814795e+05	2.9228433e+02	1.2860928e+00
4.28104e-05    	(4.1435976e+01 -4.6849812e-01 -3.4800505e+01)	1.0814967e+05	2.9228506e+02	1.2861101e+00
4.28993e-05    	(4.1430610e+01 -4.6712654e-01 -3.4796168e+01)	1.0815127e+05	2.9228570e+02	1.2861264e+00
4.29882e-05    	(4.1426374e+01 -4.6578473e-01 -3.4792776e+01)	1.0815274e+05	2.9228623e+02	1.2861415e+00
4.30771e-05    	(4.1423266e+01 -4.6447898e-01 -3.4790330e+01)	1.0815409e+05	2.9228667e+02	1.2861557e+00
4.3166e-05     	(4.1421282e+01 -4.6321200e-01 -3.4788827e+01)	1.0815531e+05	2.9228702e+02	1.2861688e+00
4.32549e-05    	(4.1420416e+01 -4.6198483e-01 -3.4788262e+01)	1.0815641e+05	2.9228727e+02	1.2861808e+00
4.33438e-05    	(4.1420663e+01 -4.6079444e-01 -3.4788633e+01)	1.0815739e+05	2.9228743e+02	1.2861919e+00
4.34327e-05    	(4.1422018e+01 -4.5964204e-01 -3.4789935e+01)	1.0815825e+05	2.9228749e+02	1.2862018e+00
4.35216e-05    	(4.1424472e+01 -4.5852710e-01 -3.4792161e+01)	1.0815899e+05	2.9228746e+02	1.2862108e+00
4.36104e-05    	(4.1428012e+01 -4.5744792e-01 -3.4795299e+01)	1.0815961e+05	2.9228734e+02	1.2862187e+00
4.36994e-05    	(4.1432628e+01 -4.5640524e-01 -3.4799342e+01)	1.0816011e+05	2.9228713e+02	1.2862257e+00
4.37883e-05    	(4.1438314e+01 -4.5540220e-01 -3.4804282e+01)	1.0816050e+05	2.9228682e+02	1.2862316e+00
4.38772e-05    	(4.1445058e+01 -4.5444089e-01 -3.4810110e+01)	1.0816077e+05	2.9228643e+02	1.2862366e+00
4.39508e-05    	(4.1451443e+01 -4.5367813e-01 -3.4815607e+01)	1.0816090e+05	2.9228604e+02	1.2862400e+00
4.40246e-05    	(4.1458540e+01 -4.5294097e-01 -3.4821698e+01)	1.0816096e+05	2.9228558e+02	1.2862427e+00
4.40983e-05    	(4.1466323e+01 -4.5222960e-01 -3.4828361e+01)	1.0816094e+05	2.9228507e+02	1.2862448e+00
4.4172e-05     	(4.1474791e+01 -4.5154392e-01 -3.4835592e+01)	1.0816085e+05	2.9228450e+02	1.2862462e+00
