# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	sum(phi)
0.0881117      	-1.8682740e-03
0.0881121      	-1.9142876e-03
0.0881124      	-1.9538935e-03
0.0881128      	-1.9860755e-03
0.0881132      	-2.0099661e-03
0.0881136      	-2.0251343e-03
0.088114       	-2.0307396e-03
0.0881143      	-2.0246719e-03
0.0881147      	-2.0062727e-03
0.0881151      	-1.9759013e-03
0.0881155      	-1.9326631e-03
0.0881159      	-1.8782482e-03
0.0881163      	-1.8152096e-03
0.0881166      	-1.7462684e-03
0.088117       	-1.6733337e-03
0.0881174      	-1.5990886e-03
0.0881178      	-1.5245731e-03
0.0881182      	-1.4538864e-03
0.0881185      	-1.3891158e-03
0.0881189      	-1.3297552e-03
0.0881193      	-1.2787825e-03
0.0881197      	-1.2351857e-03
0.0881201      	-1.1993094e-03
0.0881204      	-1.1703887e-03
0.0881208      	-1.1465382e-03
0.0881212      	-1.1256175e-03
0.0881216      	-1.1064940e-03
0.088122       	-1.0866275e-03
0.0881223      	-1.0650870e-03
0.0881227      	-1.0405517e-03
0.0881231      	-1.0131732e-03
0.0881235      	-9.8340130e-04
0.0881239      	-9.5259076e-04
0.0881242      	-9.2245471e-04
0.0881246      	-8.9432295e-04
0.088125       	-8.7005079e-04
0.0881254      	-8.5134781e-04
0.0881258      	-8.4008899e-04
0.0881262      	-8.3715600e-04
0.0881265      	-8.4443431e-04
0.0881269      	-8.6416675e-04
0.0881273      	-8.9552935e-04
0.0881277      	-9.3916866e-04
0.0881281      	-9.9404770e-04
0.0881284      	-1.0572908e-03
0.0881288      	-1.1259563e-03
0.0881292      	-1.1973056e-03
0.0881296      	-1.2706257e-03
0.08813        	-1.3443369e-03
0.0881303      	-1.4179611e-03
0.0881307      	-1.4904470e-03
0.0881311      	-1.5597048e-03
0.0881315      	-1.6253419e-03
0.0881319      	-1.6863655e-03
0.0881322      	-1.7442522e-03
0.0881326      	-1.7981305e-03
0.088133       	-1.8477675e-03
0.0881334      	-1.8940542e-03
0.0881338      	-1.9358129e-03
0.0881341      	-1.9729030e-03
0.0881345      	-2.0046152e-03
0.0881349      	-2.0302553e-03
0.0881353      	-2.0496586e-03
0.0881357      	-2.0613806e-03
0.0881361      	-2.0648801e-03
0.0881364      	-2.0584903e-03
0.0881368      	-2.0410347e-03
0.0881372      	-2.0132745e-03
0.0881376      	-1.9735690e-03
0.088138       	-1.9216159e-03
0.0881383      	-1.8575290e-03
0.0881387      	-1.7844349e-03
0.0881391      	-1.7049293e-03
0.0881395      	-1.6222511e-03
0.0881399      	-1.5410015e-03
0.0881402      	-1.4643014e-03
0.0881406      	-1.3932578e-03
0.088141       	-1.3282654e-03
0.0881414      	-1.2698549e-03
0.0881418      	-1.2192469e-03
0.0881421      	-1.1759244e-03
0.0881425      	-1.1393122e-03
0.0881429      	-1.1085526e-03
0.0881433      	-1.0820137e-03
0.0881437      	-1.0584508e-03
0.088144       	-1.0367039e-03
0.0881444      	-1.0154383e-03
0.0881448      	-9.9310078e-04
0.0881452      	-9.6843814e-04
0.0881456      	-9.4177341e-04
0.088146       	-9.1356657e-04
0.0881463      	-8.8657636e-04
0.0881467      	-8.6154771e-04
0.0881471      	-8.4042732e-04
0.0881475      	-8.2480968e-04
0.0881479      	-8.1735939e-04
0.0881482      	-8.1743404e-04
0.0881486      	-8.2685714e-04
0.088149       	-8.4729839e-04
0.0881494      	-8.7857390e-04
0.0881498      	-9.2154379e-04
