# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.0897941      	(3.7037647e+00 -4.1621086e-01 -3.0485345e+00)	1.9975958e+05	2.9389888e+02	2.3625046e+00
0.0897945      	(3.5406360e+00 -4.3918054e-01 -2.8865862e+00)	1.9975954e+05	2.9389886e+02	2.3625042e+00
0.0897949      	(3.3554575e+00 -4.3660627e-01 -2.7248447e+00)	1.9976345e+05	2.9390050e+02	2.3625372e+00
0.0897953      	(3.1645901e+00 -4.2520390e-01 -2.5694511e+00)	1.9977126e+05	2.9390379e+02	2.3626032e+00
0.0897957      	(2.9662279e+00 -4.2490844e-01 -2.4232955e+00)	1.9978272e+05	2.9390861e+02	2.3627000e+00
0.089796       	(2.7950062e+00 -4.1198857e-01 -2.2866281e+00)	1.9979728e+05	2.9391474e+02	2.3628231e+00
0.0897964      	(2.6402378e+00 -3.9963607e-01 -2.1778477e+00)	1.9981453e+05	2.9392200e+02	2.3629689e+00
0.0897968      	(2.5210095e+00 -3.6414544e-01 -2.0839198e+00)	1.9983386e+05	2.9393013e+02	2.3631323e+00
0.0897972      	(2.4335382e+00 -3.2695989e-01 -2.0372947e+00)	1.9985482e+05	2.9393895e+02	2.3633094e+00
0.0897976      	(2.3930751e+00 -2.8860570e-01 -2.0296148e+00)	1.9987645e+05	2.9394806e+02	2.3634922e+00
0.089798       	(2.4123488e+00 -2.6263436e-01 -2.0803196e+00)	1.9989772e+05	2.9395701e+02	2.3636720e+00
0.0897983      	(2.4895984e+00 -2.4772134e-01 -2.1981905e+00)	1.9991755e+05	2.9396534e+02	2.3638395e+00
0.0897987      	(2.6480479e+00 -2.5016887e-01 -2.4001992e+00)	1.9993488e+05	2.9397264e+02	2.3639860e+00
0.0897991      	(2.8825039e+00 -2.3219594e-01 -2.6410451e+00)	1.9994858e+05	2.9397839e+02	2.3641017e+00
0.0897995      	(3.2430491e+00 -2.2683418e-01 -2.8986241e+00)	1.9995675e+05	2.9398183e+02	2.3641708e+00
0.0897999      	(3.6634348e+00 -2.0372591e-01 -3.1779439e+00)	1.9995795e+05	2.9398234e+02	2.3641809e+00
0.0898002      	(4.1062878e+00 -1.6078236e-01 -3.5286028e+00)	1.9995134e+05	2.9397956e+02	2.3641251e+00
0.0898006      	(4.5763926e+00 -1.0920845e-01 -3.8950459e+00)	1.9993700e+05	2.9397353e+02	2.3640039e+00
0.089801       	(5.0385620e+00 -9.3960483e-02 -4.2657145e+00)	1.9991588e+05	2.9396466e+02	2.3638256e+00
0.0898014      	(5.4788185e+00 -1.0483488e-02 -4.6465488e+00)	1.9989006e+05	2.9395381e+02	2.3636074e+00
0.0898018      	(5.8931781e+00 7.4895333e-02 -5.0198621e+00)	1.9986115e+05	2.9394165e+02	2.3633632e+00
0.0898021      	(6.2824685e+00 1.6079088e-01 -5.3702716e+00)	1.9983065e+05	2.9392883e+02	2.3631056e+00
0.0898025      	(6.6420723e+00 2.3916726e-01 -5.6948638e+00)	1.9979981e+05	2.9391586e+02	2.3628450e+00
0.0898029      	(6.9708566e+00 3.1886381e-01 -5.9960714e+00)	1.9976959e+05	2.9390315e+02	2.3625897e+00
0.0898033      	(7.2697315e+00 3.9677097e-01 -6.2706326e+00)	1.9974099e+05	2.9389112e+02	2.3623479e+00
0.0898037      	(7.5407013e+00 4.7191107e-01 -6.5226471e+00)	1.9971467e+05	2.9388004e+02	2.3621255e+00
0.089804       	(7.7955208e+00 5.4020848e-01 -6.7574485e+00)	1.9969105e+05	2.9387010e+02	2.3619259e+00
0.0898044      	(8.0361046e+00 5.9966121e-01 -6.9718876e+00)	1.9967037e+05	2.9386140e+02	2.3617511e+00
0.0898048      	(8.2710445e+00 6.5362956e-01 -7.1810466e+00)	1.9965265e+05	2.9385394e+02	2.3616013e+00
0.0898052      	(8.4958963e+00 7.0004902e-01 -7.3891933e+00)	1.9963797e+05	2.9384775e+02	2.3614772e+00
0.0898056      	(8.7080448e+00 7.3894590e-01 -7.5820229e+00)	1.9962670e+05	2.9384301e+02	2.3613819e+00
0.0898059      	(8.9038920e+00 7.7138010e-01 -7.7650702e+00)	1.9961889e+05	2.9383971e+02	2.3613159e+00
0.0898063      	(9.0728516e+00 7.9294274e-01 -7.9460465e+00)	1.9961455e+05	2.9383788e+02	2.3612792e+00
0.0898067      	(9.2261834e+00 8.0120910e-01 -8.0950541e+00)	1.9961382e+05	2.9383758e+02	2.3612730e+00
0.0898071      	(9.3494313e+00 7.9720915e-01 -8.2188097e+00)	1.9961705e+05	2.9383893e+02	2.3613003e+00
0.0898075      	(9.4410846e+00 7.7387228e-01 -8.3208372e+00)	1.9962417e+05	2.9384193e+02	2.3613604e+00
0.0898079      	(9.5068107e+00 7.3140983e-01 -8.3896618e+00)	1.9963569e+05	2.9384678e+02	2.3614578e+00
0.0898082      	(9.5101214e+00 6.7300066e-01 -8.4196673e+00)	1.9965203e+05	2.9385366e+02	2.3615960e+00
0.0898086      	(9.4766069e+00 5.5352208e-01 -8.4095608e+00)	1.9967308e+05	2.9386252e+02	2.3617739e+00
0.089809       	(9.3805394e+00 4.4250503e-01 -8.3443122e+00)	1.9969827e+05	2.9387313e+02	2.3619868e+00
0.0898094      	(9.2085076e+00 2.6756099e-01 -8.2176843e+00)	1.9972623e+05	2.9388490e+02	2.3622231e+00
0.0898098      	(8.9814660e+00 1.8418235e-01 -8.0676475e+00)	1.9975498e+05	2.9389700e+02	2.3624661e+00
0.0898101      	(8.7265368e+00 1.6755542e-01 -7.8691277e+00)	1.9978309e+05	2.9390883e+02	2.3627037e+00
0.0898105      	(8.4281424e+00 1.4895050e-01 -7.6251564e+00)	1.9980933e+05	2.9391987e+02	2.3629254e+00
0.0898109      	(8.1012780e+00 1.2890982e-01 -7.3373027e+00)	1.9983194e+05	2.9392938e+02	2.3631166e+00
0.0898113      	(7.7624894e+00 1.0730970e-01 -7.0484452e+00)	1.9984902e+05	2.9393656e+02	2.3632608e+00
0.0898117      	(7.4136609e+00 8.9824992e-02 -6.7224060e+00)	1.9985949e+05	2.9394097e+02	2.3633493e+00
0.089812       	(7.0655135e+00 7.8469079e-02 -6.3949014e+00)	1.9986334e+05	2.9394259e+02	2.3633818e+00
0.0898124      	(6.7554591e+00 7.9859574e-02 -6.0227430e+00)	1.9986126e+05	2.9394171e+02	2.3633642e+00
0.0898128      	(6.4561024e+00 8.5974866e-02 -5.6536943e+00)	1.9985389e+05	2.9393860e+02	2.3633019e+00
0.0898132      	(6.1892042e+00 7.4294440e-02 -5.2857681e+00)	1.9984272e+05	2.9393391e+02	2.3632076e+00
0.0898136      	(5.9189797e+00 4.1167969e-02 -4.9636682e+00)	1.9982918e+05	2.9392821e+02	2.3630931e+00
0.0898139      	(5.6499323e+00 6.7019765e-03 -4.6880248e+00)	1.9981426e+05	2.9392193e+02	2.3629670e+00
0.0898143      	(5.4075712e+00 -3.2334160e-02 -4.4381664e+00)	1.9979871e+05	2.9391538e+02	2.3628355e+00
0.0898147      	(5.1813949e+00 -9.2107005e-02 -4.2165954e+00)	1.9978311e+05	2.9390882e+02	2.3627037e+00
0.0898151      	(4.9664977e+00 -1.5678317e-01 -4.0282886e+00)	1.9976808e+05	2.9390249e+02	2.3625766e+00
0.0898155      	(4.7681110e+00 -2.3548995e-01 -3.8647046e+00)	1.9975438e+05	2.9389672e+02	2.3624608e+00
0.0898158      	(4.5641888e+00 -3.1103901e-01 -3.7003332e+00)	1.9974279e+05	2.9389183e+02	2.3623628e+00
0.0898162      	(4.3511005e+00 -3.7480274e-01 -3.5321229e+00)	1.9973398e+05	2.9388811e+02	2.3622883e+00
0.0898166      	(4.1276646e+00 -4.1998393e-01 -3.3556961e+00)	1.9972846e+05	2.9388578e+02	2.3622415e+00
0.089817       	(3.8982237e+00 -4.7369396e-01 -3.1713566e+00)	1.9972668e+05	2.9388502e+02	2.3622264e+00
0.0898174      	(3.6531994e+00 -5.0618316e-01 -2.9876191e+00)	1.9972930e+05	2.9388612e+02	2.3622485e+00
0.0898177      	(3.3979212e+00 -5.0871179e-01 -2.8032907e+00)	1.9973657e+05	2.9388918e+02	2.3623099e+00
0.0898181      	(3.1495867e+00 -5.1731269e-01 -2.6149692e+00)	1.9974851e+05	2.9389420e+02	2.3624109e+00
0.0898185      	(2.9140943e+00 -4.9739219e-01 -2.4391658e+00)	1.9976440e+05	2.9390089e+02	2.3625452e+00
0.0898189      	(2.7083023e+00 -4.5899863e-01 -2.3063652e+00)	1.9978346e+05	2.9390891e+02	2.3627062e+00
0.0898193      	(2.5426989e+00 -4.5408204e-01 -2.2044301e+00)	1.9980519e+05	2.9391806e+02	2.3628899e+00
0.0898197      	(2.4321431e+00 -4.0992363e-01 -2.1442395e+00)	1.9982881e+05	2.9392800e+02	2.3630896e+00
0.08982        	(2.3662352e+00 -3.7589163e-01 -2.1295761e+00)	1.9985323e+05	2.9393828e+02	2.3632960e+00
0.0898204      	(2.3855398e+00 -3.4956003e-01 -2.1698530e+00)	1.9987735e+05	2.9394843e+02	2.3634998e+00
0.0898208      	(2.4973367e+00 -3.2529999e-01 -2.2670244e+00)	1.9990035e+05	2.9395811e+02	2.3636942e+00
0.0898212      	(2.6966952e+00 -2.6559152e-01 -2.4253445e+00)	1.9992131e+05	2.9396693e+02	2.3638713e+00
0.0898216      	(3.0168690e+00 -2.2025488e-01 -2.5848458e+00)	1.9993858e+05	2.9397419e+02	2.3640172e+00
0.0898219      	(3.3470617e+00 -1.1582514e-01 -2.8146281e+00)	1.9994992e+05	2.9397896e+02	2.3641131e+00
0.0898223      	(3.7317372e+00 -1.2082228e-01 -3.1097540e+00)	1.9995304e+05	2.9398027e+02	2.3641394e+00
0.0898227      	(4.1634639e+00 -1.2588751e-01 -3.4667066e+00)	1.9994673e+05	2.9397762e+02	2.3640861e+00
0.0898231      	(4.6003983e+00 -1.2460265e-01 -3.8618822e+00)	1.9993110e+05	2.9397106e+02	2.3639541e+00
0.0898235      	(5.0197325e+00 -9.0187859e-02 -4.2349580e+00)	1.9990780e+05	2.9396126e+02	2.3637573e+00
0.0898238      	(5.4411627e+00 -2.7999350e-03 -4.5844909e+00)	1.9987974e+05	2.9394947e+02	2.3635203e+00
0.0898242      	(5.8246849e+00 9.4815400e-02 -4.9256128e+00)	1.9984864e+05	2.9393639e+02	2.3632575e+00
0.0898246      	(6.1734928e+00 1.9955993e-01 -5.2410811e+00)	1.9981599e+05	2.9392267e+02	2.3629817e+00
0.089825       	(6.4885834e+00 2.9985595e-01 -5.5297426e+00)	1.9978315e+05	2.9390885e+02	2.3627042e+00
0.0898254      	(6.7718891e+00 4.0242550e-01 -5.7965484e+00)	1.9975114e+05	2.9389539e+02	2.3624337e+00
0.0898257      	(7.0277805e+00 5.0321114e-01 -6.0378746e+00)	1.9972100e+05	2.9388270e+02	2.3621790e+00
0.0898261      	(7.2602164e+00 5.9857514e-01 -6.2562578e+00)	1.9969366e+05	2.9387120e+02	2.3619480e+00
0.0898265      	(7.4721721e+00 6.8746052e-01 -6.4622972e+00)	1.9966954e+05	2.9386104e+02	2.3617440e+00
0.0898269      	(7.6811698e+00 7.6404939e-01 -6.6549872e+00)	1.9964879e+05	2.9385230e+02	2.3615686e+00
0.0898273      	(7.8869068e+00 8.3296159e-01 -6.8318935e+00)	1.9963160e+05	2.9384506e+02	2.3614233e+00
0.0898276      	(8.0687944e+00 8.8922436e-01 -7.0170310e+00)	1.9961811e+05	2.9383938e+02	2.3613092e+00
0.089828       	(8.2480866e+00 9.3265962e-01 -7.1899904e+00)	1.9960850e+05	2.9383533e+02	2.3612279e+00
0.0898284      	(8.4152165e+00 9.7633076e-01 -7.3458264e+00)	1.9960288e+05	2.9383296e+02	2.3611804e+00
0.0898288      	(8.5578533e+00 1.0006050e+00 -7.4997995e+00)	1.9960157e+05	2.9383240e+02	2.3611693e+00
0.0898292      	(8.6956070e+00 1.0161608e+00 -7.6283807e+00)	1.9960452e+05	2.9383364e+02	2.3611942e+00
0.0898295      	(8.8183156e+00 1.0124185e+00 -7.7423963e+00)	1.9961148e+05	2.9383657e+02	2.3612530e+00
0.0898299      	(8.9285298e+00 9.7753810e-01 -7.8466131e+00)	1.9962260e+05	2.9384125e+02	2.3613470e+00
0.0898303      	(8.9972692e+00 9.3737039e-01 -7.9347344e+00)	1.9963862e+05	2.9384800e+02	2.3614825e+00
0.0898307      	(9.0410831e+00 8.4338011e-01 -7.9838704e+00)	1.9965990e+05	2.9385697e+02	2.3616624e+00
0.0898311      	(9.0266439e+00 7.0028066e-01 -7.9940603e+00)	1.9968585e+05	2.9386790e+02	2.3618818e+00
0.0898315      	(8.9410404e+00 5.1452238e-01 -7.9760276e+00)	1.9971535e+05	2.9388032e+02	2.3621312e+00
0.0898318      	(8.7639474e+00 3.3923784e-01 -7.9241477e+00)	1.9974638e+05	2.9389338e+02	2.3623934e+00
0.0898322      	(8.5930691e+00 2.7413091e-01 -7.7813978e+00)	1.9977677e+05	2.9390617e+02	2.3626503e+00
0.0898326      	(8.3514571e+00 2.1917494e-01 -7.5872518e+00)	1.9980531e+05	2.9391818e+02	2.3628915e+00
0.089833       	(8.0568523e+00 1.6464438e-01 -7.3213596e+00)	1.9982992e+05	2.9392853e+02	2.3630995e+00
0.0898334      	(7.7266847e+00 1.3293995e-01 -7.0345738e+00)	1.9984756e+05	2.9393595e+02	2.3632485e+00
0.0898337      	(7.3950468e+00 1.0947182e-01 -6.7824392e+00)	1.9985689e+05	2.9393987e+02	2.3633273e+00
0.0898341      	(7.0305103e+00 8.5553055e-02 -6.4710467e+00)	1.9985799e+05	2.9394033e+02	2.3633366e+00
0.0898345      	(6.6689228e+00 6.1921058e-02 -6.1433420e+00)	1.9985217e+05	2.9393788e+02	2.3632874e+00
0.0898349      	(6.3528119e+00 6.0415834e-02 -5.7767795e+00)	1.9984150e+05	2.9393339e+02	2.3631972e+00
0.0898353      	(6.0590740e+00 5.8177385e-02 -5.4287623e+00)	1.9982725e+05	2.9392739e+02	2.3630767e+00
0.0898356      	(5.7881328e+00 4.8830901e-02 -5.1149738e+00)	1.9981053e+05	2.9392036e+02	2.3629355e+00
0.089836       	(5.5516301e+00 3.4850260e-02 -4.8323965e+00)	1.9979235e+05	2.9391270e+02	2.3627818e+00
0.0898364      	(5.3376174e+00 -7.6946408e-03 -4.5982073e+00)	1.9977372e+05	2.9390486e+02	2.3626243e+00
0.0898368      	(5.1595812e+00 -6.6472371e-02 -4.4035689e+00)	1.9975558e+05	2.9389721e+02	2.3624709e+00
0.0898372      	(5.0142175e+00 -1.2630411e-01 -4.2421520e+00)	1.9973886e+05	2.9389017e+02	2.3623296e+00
0.0898375      	(4.8879914e+00 -1.7821904e-01 -4.1110096e+00)	1.9972429e+05	2.9388403e+02	2.3622063e+00
0.0898379      	(4.7772283e+00 -2.3358283e-01 -4.0096099e+00)	1.9971243e+05	2.9387903e+02	2.3621060e+00
0.0898383      	(4.6739815e+00 -2.6467768e-01 -3.9111623e+00)	1.9970404e+05	2.9387548e+02	2.3620350e+00
0.0898387      	(4.5573675e+00 -2.9046138e-01 -3.8139002e+00)	1.9969941e+05	2.9387352e+02	2.3619957e+00
0.0898391      	(4.4421954e+00 -3.2818511e-01 -3.7020945e+00)	1.9969901e+05	2.9387335e+02	2.3619923e+00
0.0898394      	(4.3181979e+00 -3.4255182e-01 -3.5905331e+00)	1.9970320e+05	2.9387511e+02	2.3620277e+00
0.0898398      	(4.1782049e+00 -3.3984718e-01 -3.4688561e+00)	1.9971231e+05	2.9387893e+02	2.3621046e+00
0.0898402      	(4.0254025e+00 -3.2871838e-01 -3.3381428e+00)	1.9972618e+05	2.9388477e+02	2.3622219e+00
0.0898406      	(3.8789632e+00 -3.2343097e-01 -3.1918206e+00)	1.9974422e+05	2.9389237e+02	2.3623744e+00
0.089841       	(3.7275110e+00 -2.9091431e-01 -3.0707520e+00)	1.9976563e+05	2.9390138e+02	2.3625554e+00
0.0898414      	(3.5888669e+00 -2.6495884e-01 -2.9839498e+00)	1.9978988e+05	2.9391159e+02	2.3627603e+00
0.0898417      	(3.4971275e+00 -2.4324143e-01 -2.9129585e+00)	1.9981604e+05	2.9392261e+02	2.3629815e+00
0.0898421      	(3.4475443e+00 -2.0879516e-01 -2.8858286e+00)	1.9984307e+05	2.9393399e+02	2.3632100e+00
0.0898425      	(3.4580995e+00 -1.6317924e-01 -2.9097654e+00)	1.9987003e+05	2.9394534e+02	2.3634379e+00
0.0898429      	(3.5573023e+00 -1.6952692e-01 -2.9578600e+00)	1.9989563e+05	2.9395612e+02	2.3636542e+00
0.0898433      	(3.6394609e+00 -1.8351012e-01 -3.1192757e+00)	1.9991815e+05	2.9396560e+02	2.3638446e+00
0.0898436      	(3.7810068e+00 -1.7659400e-01 -3.2987148e+00)	1.9993531e+05	2.9397282e+02	2.3639896e+00
0.089844       	(3.9923947e+00 -1.3708145e-01 -3.5002070e+00)	1.9994486e+05	2.9397684e+02	2.3640704e+00
0.0898444      	(4.2708999e+00 -1.2654436e-01 -3.7659952e+00)	1.9994562e+05	2.9397716e+02	2.3640768e+00
0.0898448      	(4.6105739e+00 -1.0839714e-01 -4.0502969e+00)	1.9993715e+05	2.9397360e+02	2.3640052e+00
0.0898452      	(4.9922113e+00 -1.3666037e-01 -4.3734116e+00)	1.9991985e+05	2.9396633e+02	2.3638591e+00
0.0898455      	(5.3491794e+00 -1.2013652e-01 -4.7136209e+00)	1.9989602e+05	2.9395631e+02	2.3636578e+00
0.0898459      	(5.7340686e+00 -4.3194586e-02 -5.0428498e+00)	1.9986876e+05	2.9394485e+02	2.3634275e+00
0.0898463      	(6.1213674e+00 4.6652325e-02 -5.3722967e+00)	1.9983948e+05	2.9393254e+02	2.3631802e+00
0.0898467      	(6.5022751e+00 1.3999723e-01 -5.6997960e+00)	1.9980911e+05	2.9391977e+02	2.3629236e+00
0.0898471      	(6.8748495e+00 2.2860147e-01 -6.0187147e+00)	1.9977867e+05	2.9390697e+02	2.3626663e+00
0.0898474      	(7.2273801e+00 3.1238739e-01 -6.3235434e+00)	1.9974907e+05	2.9389452e+02	2.3624163e+00
0.0898478      	(7.5551732e+00 3.9309200e-01 -6.6064915e+00)	1.9972098e+05	2.9388270e+02	2.3621789e+00
0.0898482      	(7.8563278e+00 4.7275231e-01 -6.8637475e+00)	1.9969494e+05	2.9387174e+02	2.3619588e+00
0.0898486      	(8.1303876e+00 5.4838116e-01 -7.0922834e+00)	1.9967151e+05	2.9386188e+02	2.3617608e+00
0.089849       	(8.3772789e+00 6.1595159e-01 -7.3062380e+00)	1.9965064e+05	2.9385310e+02	2.3615844e+00
0.0898493      	(8.6071312e+00 6.8182822e-01 -7.4930892e+00)	1.9963249e+05	2.9384545e+02	2.3614309e+00
0.0898497      	(8.8117535e+00 7.3816101e-01 -7.6685089e+00)	1.9961713e+05	2.9383898e+02	2.3613010e+00
0.0898501      	(8.9988883e+00 7.9892668e-01 -7.8026123e+00)	1.9960514e+05	2.9383393e+02	2.3611997e+00
0.0898505      	(9.1537064e+00 8.5642685e-01 -7.9278566e+00)	1.9959677e+05	2.9383041e+02	2.3611289e+00
0.0898509      	(9.2806506e+00 8.9802670e-01 -8.0359703e+00)	1.9959241e+05	2.9382857e+02	2.3610920e+00
0.0898512      	(9.3813598e+00 9.3453053e-01 -8.1085208e+00)	1.9959278e+05	2.9382872e+02	2.3610952e+00
0.0898516      	(9.4538381e+00 9.5328549e-01 -8.1418964e+00)	1.9959839e+05	2.9383109e+02	2.3611426e+00
0.089852       	(9.4860433e+00 9.4577103e-01 -8.1593678e+00)	1.9960900e+05	2.9383555e+02	2.3612323e+00
0.0898524      	(9.4978931e+00 9.3146331e-01 -8.1496789e+00)	1.9962428e+05	2.9384199e+02	2.3613615e+00
0.0898528      	(9.4785445e+00 8.8941539e-01 -8.1067176e+00)	1.9964422e+05	2.9385038e+02	2.3615300e+00
0.0898532      	(9.4128605e+00 7.8046317e-01 -8.0381924e+00)	1.9966913e+05	2.9386087e+02	2.3617406e+00
0.0898535      	(9.2782452e+00 6.5240942e-01 -7.8978504e+00)	1.9969921e+05	2.9387354e+02	2.3619949e+00
0.0898539      	(9.0489568e+00 4.9751715e-01 -7.7064135e+00)	1.9973319e+05	2.9388783e+02	2.3622820e+00
0.0898543      	(8.7398800e+00 3.3007702e-01 -7.4539583e+00)	1.9976887e+05	2.9390285e+02	2.3625836e+00
0.0898547      	(8.3653985e+00 2.4662317e-01 -7.1434083e+00)	1.9980380e+05	2.9391754e+02	2.3628787e+00
0.0898551      	(7.9630703e+00 1.8310288e-01 -6.7495603e+00)	1.9983483e+05	2.9393059e+02	2.3631409e+00
0.0898554      	(7.5230645e+00 1.5100830e-01 -6.3206192e+00)	1.9985906e+05	2.9394078e+02	2.3633456e+00
0.0898558      	(7.0634074e+00 1.2785392e-01 -5.8866272e+00)	1.9987451e+05	2.9394728e+02	2.3634761e+00
0.0898562      	(6.6004739e+00 1.2155544e-01 -5.4217821e+00)	1.9988079e+05	2.9394991e+02	2.3635291e+00
0.0898566      	(6.0733308e+00 1.2955051e-01 -5.0064637e+00)	1.9987896e+05	2.9394914e+02	2.3635137e+00
0.089857       	(5.5258693e+00 1.0172624e-01 -4.6077003e+00)	1.9987074e+05	2.9394568e+02	2.3634442e+00
0.0898573      	(5.0046914e+00 8.2325341e-02 -4.1891972e+00)	1.9985824e+05	2.9394042e+02	2.3633386e+00
0.0898577      	(4.5398772e+00 5.7521608e-02 -3.8031615e+00)	1.9984327e+05	2.9393412e+02	2.3632121e+00
0.0898581      	(4.1123777e+00 1.1249681e-02 -3.4587492e+00)	1.9982726e+05	2.9392738e+02	2.3630767e+00
0.0898585      	(3.7566183e+00 -4.8424781e-02 -3.1549050e+00)	1.9981128e+05	2.9392065e+02	2.3629416e+00
0.0898589      	(3.4672518e+00 -1.0901564e-01 -2.8978008e+00)	1.9979637e+05	2.9391437e+02	2.3628156e+00
0.0898592      	(3.2293890e+00 -1.7317646e-01 -2.7056642e+00)	1.9978326e+05	2.9390885e+02	2.3627047e+00
0.0898596      	(3.0603534e+00 -2.4266597e-01 -2.5640223e+00)	1.9977265e+05	2.9390438e+02	2.3626150e+00
0.08986        	(2.9357234e+00 -2.9458399e-01 -2.4756592e+00)	1.9976511e+05	2.9390119e+02	2.3625512e+00
0.0898604      	(2.8453630e+00 -3.3677519e-01 -2.4172532e+00)	1.9976095e+05	2.9389943e+02	2.3625160e+00
0.0898608      	(2.7832985e+00 -3.8171336e-01 -2.3831160e+00)	1.9976039e+05	2.9389919e+02	2.3625111e+00
0.0898611      	(2.7311039e+00 -4.1566344e-01 -2.3643493e+00)	1.9976350e+05	2.9390049e+02	2.3625374e+00
0.0898615      	(2.6917235e+00 -4.3645754e-01 -2.3420437e+00)	1.9977042e+05	2.9390340e+02	2.3625959e+00
0.0898619      	(2.6530846e+00 -4.6393433e-01 -2.3243586e+00)	1.9978121e+05	2.9390795e+02	2.3626871e+00
0.0898623      	(2.6207893e+00 -4.5498785e-01 -2.3050817e+00)	1.9979552e+05	2.9391397e+02	2.3628080e+00
0.0898627      	(2.5925370e+00 -4.4482804e-01 -2.2971749e+00)	1.9981279e+05	2.9392124e+02	2.3629540e+00
0.0898631      	(2.5856783e+00 -4.2188896e-01 -2.2896569e+00)	1.9983241e+05	2.9392950e+02	2.3631199e+00
0.0898634      	(2.5946141e+00 -3.8661671e-01 -2.3091558e+00)	1.9985387e+05	2.9393854e+02	2.3633013e+00
0.0898638      	(2.6460154e+00 -3.6645593e-01 -2.3644396e+00)	1.9987639e+05	2.9394802e+02	2.3634917e+00
0.0898642      	(2.7470630e+00 -3.4071110e-01 -2.4440689e+00)	1.9989901e+05	2.9395754e+02	2.3636828e+00
0.0898646      	(2.8708193e+00 -3.0849987e-01 -2.5459334e+00)	1.9992054e+05	2.9396660e+02	2.3638648e+00
0.089865       	(3.0413721e+00 -2.6490538e-01 -2.6646244e+00)	1.9993925e+05	2.9397447e+02	2.3640228e+00
0.0898653      	(3.2348925e+00 -2.4505174e-01 -2.8528487e+00)	1.9995257e+05	2.9398007e+02	2.3641355e+00
0.0898657      	(3.4779843e+00 -1.9746273e-01 -3.0638760e+00)	1.9995876e+05	2.9398268e+02	2.3641877e+00
0.0898661      	(3.7663622e+00 -1.8500297e-01 -3.3535146e+00)	1.9995657e+05	2.9398176e+02	2.3641692e+00
0.0898665      	(4.1237282e+00 -2.0140105e-01 -3.6844773e+00)	1.9994617e+05	2.9397739e+02	2.3640814e+00
0.0898669      	(4.4806675e+00 -1.6525645e-01 -4.0144165e+00)	1.9992909e+05	2.9397021e+02	2.3639372e+00
0.0898672      	(4.8563118e+00 -1.1155676e-01 -4.3622404e+00)	1.9990772e+05	2.9396123e+02	2.3637566e+00
0.0898676      	(5.2619287e+00 -1.3621608e-02 -4.7209239e+00)	1.9988373e+05	2.9395115e+02	2.3635540e+00
0.089868       	(5.7059534e+00 7.9380152e-02 -5.0861889e+00)	1.9985796e+05	2.9394031e+02	2.3633363e+00
0.0898684      	(6.1688593e+00 1.6291222e-01 -5.4627868e+00)	1.9983127e+05	2.9392909e+02	2.3631108e+00
0.0898688      	(6.6375805e+00 2.3479908e-01 -5.8417922e+00)	1.9980451e+05	2.9391784e+02	2.3628847e+00
0.0898691      	(7.0975148e+00 2.9660824e-01 -6.2169436e+00)	1.9977849e+05	2.9390689e+02	2.3626648e+00
0.0898695      	(7.5397639e+00 3.5074349e-01 -6.5717572e+00)	1.9975391e+05	2.9389655e+02	2.3624572e+00
0.0898699      	(7.9543358e+00 3.9600856e-01 -6.9027183e+00)	1.9973121e+05	2.9388701e+02	2.3622653e+00
0.0898703      	(8.3459860e+00 4.3777874e-01 -7.2162724e+00)	1.9971048e+05	2.9387828e+02	2.3620902e+00
0.0898707      	(8.7111657e+00 4.7611873e-01 -7.5063299e+00)	1.9969164e+05	2.9387036e+02	2.3619309e+00
0.089871       	(9.0475340e+00 5.1009478e-01 -7.7723579e+00)	1.9967490e+05	2.9386332e+02	2.3617895e+00
0.0898714      	(9.3541211e+00 5.3970764e-01 -8.0188585e+00)	1.9966003e+05	2.9385706e+02	2.3616638e+00
0.0898718      	(9.6476883e+00 5.6778849e-01 -8.2400922e+00)	1.9964660e+05	2.9385141e+02	2.3615503e+00
0.0898722      	(9.9233013e+00 5.9250057e-01 -8.4462408e+00)	1.9963470e+05	2.9384640e+02	2.3614498e+00
0.0898726      	(1.0166795e+01 6.1592970e-01 -8.6403294e+00)	1.9962454e+05	2.9384213e+02	2.3613639e+00
0.0898729      	(1.0397491e+01 6.3202239e-01 -8.8132116e+00)	1.9961635e+05	2.9383868e+02	2.3612947e+00
0.0898733      	(1.0587114e+01 6.4023896e-01 -8.9811658e+00)	1.9961059e+05	2.9383626e+02	2.3612460e+00
0.0898737      	(1.0749434e+01 6.2861276e-01 -9.1162454e+00)	1.9960776e+05	2.9383507e+02	2.3612221e+00
0.0898741      	(1.0882376e+01 5.8663645e-01 -9.2182417e+00)	1.9960867e+05	2.9383545e+02	2.3612298e+00
0.0898745      	(1.0963548e+01 5.2275940e-01 -9.2641609e+00)	1.9961402e+05	2.9383770e+02	2.3612750e+00
0.0898749      	(1.0996877e+01 4.5701246e-01 -9.2561569e+00)	1.9962392e+05	2.9384187e+02	2.3613587e+00
0.0898752      	(1.0954056e+01 4.2058830e-01 -9.2138349e+00)	1.9963829e+05	2.9384792e+02	2.3614802e+00
0.0898756      	(1.0853283e+01 3.6344233e-01 -9.1124355e+00)	1.9965728e+05	2.9385591e+02	2.3616406e+00
0.089876       	(1.0663645e+01 3.1163014e-01 -8.9409746e+00)	1.9968093e+05	2.9386586e+02	2.3618405e+00
