# Region type : patch inlet
# Faces  :     778
# Area   :     6.2874094e-05
# Time         	average(U)	average(p)	average(T)	average(rho)
0.00191124     	(6.1877658e+00 3.0658682e-03 -5.2712329e+00)	1.1854986e+05	2.9396406e+02	1.4017484e+00
0.00191167     	(6.2063268e+00 2.2977068e-03 -5.2879066e+00)	1.1855147e+05	2.9396383e+02	1.4017686e+00
0.0019121      	(6.2259815e+00 1.6086380e-03 -5.3055530e+00)	1.1855307e+05	2.9396360e+02	1.4017886e+00
0.00191253     	(6.2475483e+00 1.0024501e-03 -5.3248628e+00)	1.1855465e+05	2.9396334e+02	1.4018084e+00
0.00191296     	(6.2717018e+00 4.6281925e-04 -5.3464286e+00)	1.1855618e+05	2.9396306e+02	1.4018279e+00
0.00191339     	(6.2992632e+00 -1.2267983e-05 -5.3709367e+00)	1.1855766e+05	2.9396274e+02	1.4018470e+00
0.00191382     	(6.3309629e+00 -4.4678352e-04 -5.3990250e+00)	1.1855908e+05	2.9396238e+02	1.4018655e+00
0.00191425     	(6.3674606e+00 -8.4391183e-04 -5.4312635e+00)	1.1856042e+05	2.9396196e+02	1.4018834e+00
0.00191468     	(6.4095187e+00 -1.2150088e-03 -5.4683099e+00)	1.1856167e+05	2.9396147e+02	1.4019004e+00
0.00191511     	(6.4577789e+00 -1.5696985e-03 -5.5107553e+00)	1.1856282e+05	2.9396091e+02	1.4019166e+00
0.00191554     	(6.5127285e+00 -1.8851004e-03 -5.5589259e+00)	1.1856385e+05	2.9396027e+02	1.4019318e+00
0.00191597     	(6.5747204e+00 -2.1969175e-03 -5.6132001e+00)	1.1856475e+05	2.9395955e+02	1.4019460e+00
0.0019164      	(6.6442382e+00 -2.5104011e-03 -5.6739592e+00)	1.1856552e+05	2.9395872e+02	1.4019590e+00
0.00191683     	(6.7216436e+00 -2.8327281e-03 -5.7414591e+00)	1.1856613e+05	2.9395779e+02	1.4019708e+00
0.00191726     	(6.8070597e+00 -3.1781324e-03 -5.8158217e+00)	1.1856660e+05	2.9395675e+02	1.4019812e+00
0.00191769     	(6.9006610e+00 -3.5272580e-03 -5.8971770e+00)	1.1856690e+05	2.9395559e+02	1.4019903e+00
0.00191812     	(7.0023162e+00 -3.8908001e-03 -5.9852971e+00)	1.1856703e+05	2.9395432e+02	1.4019979e+00
0.00191855     	(7.1120463e+00 -4.2688471e-03 -6.0801612e+00)	1.1856699e+05	2.9395292e+02	1.4020041e+00
0.00191898     	(7.2295504e+00 -4.6656121e-03 -6.1815337e+00)	1.1856678e+05	2.9395140e+02	1.4020088e+00
0.00191941     	(7.3544671e+00 -5.0682411e-03 -6.2890288e+00)	1.1856639e+05	2.9394976e+02	1.4020121e+00
0.00191984     	(7.4863763e+00 -5.4941840e-03 -6.4022218e+00)	1.1856582e+05	2.9394799e+02	1.4020138e+00
0.00192027     	(7.6238571e+00 -5.8716211e-03 -6.5200639e+00)	1.1856511e+05	2.9394611e+02	1.4020143e+00
0.0019207      	(7.7665572e+00 -6.2335163e-03 -6.6421632e+00)	1.1856424e+05	2.9394413e+02	1.4020135e+00
0.00192113     	(7.9147088e+00 -6.5790948e-03 -6.7682786e+00)	1.1856320e+05	2.9394203e+02	1.4020113e+00
0.00192156     	(8.0662734e+00 -6.8783421e-03 -6.8970418e+00)	1.1856204e+05	2.9393983e+02	1.4020080e+00
0.00192198     	(8.2201309e+00 -7.1252035e-03 -7.0276249e+00)	1.1856077e+05	2.9393757e+02	1.4020038e+00
0.00192241     	(8.3756074e+00 -7.3099793e-03 -7.1592677e+00)	1.1855941e+05	2.9393523e+02	1.4019988e+00
0.00192284     	(8.5316578e+00 -7.4242031e-03 -7.2911016e+00)	1.1855796e+05	2.9393284e+02	1.4019931e+00
0.00192327     	(8.6873189e+00 -7.4875807e-03 -7.4223087e+00)	1.1855647e+05	2.9393041e+02	1.4019870e+00
0.0019237      	(8.8415114e+00 -7.5013192e-03 -7.5520551e+00)	1.1855494e+05	2.9392796e+02	1.4019806e+00
0.00192413     	(8.9934250e+00 -7.4805514e-03 -7.6796911e+00)	1.1855340e+05	2.9392550e+02	1.4019742e+00
0.00192456     	(9.1420823e+00 -7.4291590e-03 -7.8044256e+00)	1.1855188e+05	2.9392306e+02	1.4019678e+00
0.00192499     	(9.2864486e+00 -7.3596427e-03 -7.9254914e+00)	1.1855040e+05	2.9392064e+02	1.4019618e+00
0.00192542     	(9.4259260e+00 -7.3161965e-03 -8.0423457e+00)	1.1854898e+05	2.9391827e+02	1.4019564e+00
0.00192585     	(9.5598709e+00 -7.2768835e-03 -8.1544588e+00)	1.1854765e+05	2.9391596e+02	1.4019517e+00
0.00192628     	(9.6878682e+00 -7.2707460e-03 -8.2614995e+00)	1.1854641e+05	2.9391371e+02	1.4019478e+00
0.00192671     	(9.8097139e+00 -7.2849816e-03 -8.3633302e+00)	1.1854529e+05	2.9391155e+02	1.4019448e+00
0.00192714     	(9.9253878e+00 -7.3311763e-03 -8.4599726e+00)	1.1854429e+05	2.9390947e+02	1.4019428e+00
0.00192757     	(1.0034990e+01 -7.4207256e-03 -8.5515396e+00)	1.1854340e+05	2.9390747e+02	1.4019419e+00
0.001928       	(1.0138725e+01 -7.5568556e-03 -8.6382084e+00)	1.1854263e+05	2.9390556e+02	1.4019419e+00
0.00192843     	(1.0236888e+01 -7.7751515e-03 -8.7202183e+00)	1.1854199e+05	2.9390374e+02	1.4019430e+00
0.00192886     	(1.0329766e+01 -8.0656252e-03 -8.7979189e+00)	1.1854145e+05	2.9390199e+02	1.4019450e+00
0.00192929     	(1.0417830e+01 -8.4064950e-03 -8.8717068e+00)	1.1854102e+05	2.9390032e+02	1.4019479e+00
0.00192972     	(1.0501769e+01 -8.8001056e-03 -8.9421907e+00)	1.1854069e+05	2.9389871e+02	1.4019516e+00
0.00193015     	(1.0582249e+01 -9.1898326e-03 -9.0099936e+00)	1.1854042e+05	2.9389716e+02	1.4019559e+00
0.00193058     	(1.0659989e+01 -9.5617929e-03 -9.0757695e+00)	1.1854022e+05	2.9389565e+02	1.4019607e+00
0.00193101     	(1.0735683e+01 -9.8964657e-03 -9.1400959e+00)	1.1854006e+05	2.9389416e+02	1.4019658e+00
0.00193144     	(1.0809978e+01 -1.0184376e-02 -9.2035087e+00)	1.1853992e+05	2.9389270e+02	1.4019712e+00
0.00193187     	(1.0883361e+01 -1.0407599e-02 -9.2664972e+00)	1.1853979e+05	2.9389124e+02	1.4019766e+00
0.0019323      	(1.0956331e+01 -1.0563667e-02 -9.3294733e+00)	1.1853965e+05	2.9388978e+02	1.4019820e+00
0.00193272     	(1.1029152e+01 -1.0627267e-02 -9.3926722e+00)	1.1853951e+05	2.9388831e+02	1.4019873e+00
0.00193315     	(1.1102010e+01 -1.0581283e-02 -9.4562518e+00)	1.1853935e+05	2.9388682e+02	1.4019925e+00
0.00193358     	(1.1175009e+01 -1.0423439e-02 -9.5202834e+00)	1.1853917e+05	2.9388533e+02	1.4019975e+00
0.00193401     	(1.1247921e+01 -1.0161131e-02 -9.5845353e+00)	1.1853897e+05	2.9388382e+02	1.4020023e+00
0.00193444     	(1.1320487e+01 -9.7863523e-03 -9.6487322e+00)	1.1853876e+05	2.9388230e+02	1.4020071e+00
0.00193487     	(1.1392240e+01 -9.3190608e-03 -9.7124456e+00)	1.1853856e+05	2.9388079e+02	1.4020119e+00
0.0019353      	(1.1462698e+01 -8.7748295e-03 -9.7751524e+00)	1.1853838e+05	2.9387930e+02	1.4020169e+00
0.00193573     	(1.1531307e+01 -8.1666280e-03 -9.8363579e+00)	1.1853823e+05	2.9387783e+02	1.4020222e+00
0.00193616     	(1.1597396e+01 -7.5208530e-03 -9.8954320e+00)	1.1853814e+05	2.9387640e+02	1.4020279e+00
0.00193659     	(1.1660387e+01 -6.8430982e-03 -9.9518166e+00)	1.1853814e+05	2.9387503e+02	1.4020344e+00
0.00193702     	(1.1719756e+01 -6.1482635e-03 -1.0004993e+01)	1.1853823e+05	2.9387372e+02	1.4020417e+00
0.00193745     	(1.1774636e+01 -5.4626231e-03 -1.0054146e+01)	1.1853845e+05	2.9387251e+02	1.4020501e+00
0.00193788     	(1.1824538e+01 -4.7865312e-03 -1.0098834e+01)	1.1853881e+05	2.9387140e+02	1.4020597e+00
0.00193831     	(1.1869042e+01 -4.1734554e-03 -1.0138560e+01)	1.1853934e+05	2.9387041e+02	1.4020707e+00
0.00193874     	(1.1907519e+01 -3.6319070e-03 -1.0172834e+01)	1.1854005e+05	2.9386954e+02	1.4020832e+00
0.00193917     	(1.1939566e+01 -3.1918998e-03 -1.0201347e+01)	1.1854096e+05	2.9386882e+02	1.4020974e+00
0.0019396      	(1.1965006e+01 -2.8931221e-03 -1.0223785e+01)	1.1854208e+05	2.9386825e+02	1.4021134e+00
0.00194003     	(1.1983775e+01 -2.6685128e-03 -1.0240192e+01)	1.1854342e+05	2.9386783e+02	1.4021312e+00
0.00194046     	(1.1995767e+01 -2.5233325e-03 -1.0250516e+01)	1.1854496e+05	2.9386756e+02	1.4021508e+00
0.00194089     	(1.2001033e+01 -2.4408472e-03 -1.0254858e+01)	1.1854672e+05	2.9386744e+02	1.4021722e+00
0.00194132     	(1.1999712e+01 -2.4703108e-03 -1.0253302e+01)	1.1854870e+05	2.9386746e+02	1.4021954e+00
0.00194175     	(1.1992033e+01 -2.6106434e-03 -1.0246102e+01)	1.1855087e+05	2.9386764e+02	1.4022202e+00
0.00194218     	(1.1978332e+01 -2.8812069e-03 -1.0233518e+01)	1.1855323e+05	2.9386794e+02	1.4022467e+00
0.00194261     	(1.1959087e+01 -3.2188611e-03 -1.0216011e+01)	1.1855576e+05	2.9386837e+02	1.4022747e+00
0.00194304     	(1.1934621e+01 -3.6541106e-03 -1.0193903e+01)	1.1855846e+05	2.9386891e+02	1.4023040e+00
0.00194346     	(1.1905430e+01 -4.1620824e-03 -1.0167619e+01)	1.1856130e+05	2.9386956e+02	1.4023345e+00
0.00194389     	(1.1872231e+01 -4.7507071e-03 -1.0137800e+01)	1.1856426e+05	2.9387029e+02	1.4023660e+00
0.00194432     	(1.1835708e+01 -5.3766739e-03 -1.0105024e+01)	1.1856732e+05	2.9387108e+02	1.4023984e+00
0.00194475     	(1.1796531e+01 -6.0457481e-03 -1.0070003e+01)	1.1857045e+05	2.9387194e+02	1.4024314e+00
0.00194518     	(1.1755416e+01 -6.7642635e-03 -1.0033334e+01)	1.1857363e+05	2.9387282e+02	1.4024648e+00
0.00194561     	(1.1713035e+01 -7.5084885e-03 -9.9955000e+00)	1.1857685e+05	2.9387373e+02	1.4024985e+00
0.00194604     	(1.1670187e+01 -8.2757779e-03 -9.9573335e+00)	1.1858007e+05	2.9387465e+02	1.4025322e+00
0.00194647     	(1.1627342e+01 -9.0097030e-03 -9.9194392e+00)	1.1858328e+05	2.9387555e+02	1.4025658e+00
0.0019469      	(1.1585330e+01 -9.7621554e-03 -9.8821858e+00)	1.1858646e+05	2.9387643e+02	1.4025992e+00
0.00194733     	(1.1544653e+01 -1.0513996e-02 -9.8460802e+00)	1.1858959e+05	2.9387729e+02	1.4026322e+00
0.00194776     	(1.1505942e+01 -1.1240074e-02 -9.8117453e+00)	1.1859266e+05	2.9387809e+02	1.4026646e+00
0.00194819     	(1.1469998e+01 -1.1904760e-02 -9.7800278e+00)	1.1859563e+05	2.9387883e+02	1.4026963e+00
0.00194862     	(1.1437159e+01 -1.2507886e-02 -9.7511078e+00)	1.1859851e+05	2.9387950e+02	1.4027271e+00
0.00194905     	(1.1408089e+01 -1.3095071e-02 -9.7253538e+00)	1.1860128e+05	2.9388010e+02	1.4027570e+00
0.00194948     	(1.1382843e+01 -1.3592937e-02 -9.7031648e+00)	1.1860393e+05	2.9388061e+02	1.4027859e+00
0.00194991     	(1.1361719e+01 -1.4059412e-02 -9.6845430e+00)	1.1860646e+05	2.9388103e+02	1.4028138e+00
0.00195034     	(1.1344579e+01 -1.4453378e-02 -9.6695384e+00)	1.1860886e+05	2.9388136e+02	1.4028407e+00
0.00195077     	(1.1331728e+01 -1.4810299e-02 -9.6581867e+00)	1.1861114e+05	2.9388161e+02	1.4028665e+00
0.0019512      	(1.1322966e+01 -1.5101578e-02 -9.6502310e+00)	1.1861331e+05	2.9388178e+02	1.4028913e+00
0.00195163     	(1.1318178e+01 -1.5309100e-02 -9.6457190e+00)	1.1861535e+05	2.9388186e+02	1.4029151e+00
0.00195206     	(1.1317130e+01 -1.5439517e-02 -9.6444954e+00)	1.1861729e+05	2.9388186e+02	1.4029380e+00
0.00195249     	(1.1319321e+01 -1.5482325e-02 -9.6462152e+00)	1.1861913e+05	2.9388180e+02	1.4029600e+00
0.00195292     	(1.1324112e+01 -1.5493795e-02 -9.6501379e+00)	1.1862089e+05	2.9388168e+02	1.4029814e+00
0.00195335     	(1.1330668e+01 -1.5482274e-02 -9.6555922e+00)	1.1862261e+05	2.9388153e+02	1.4030024e+00
0.00195378     	(1.1338331e+01 -1.5478410e-02 -9.6617829e+00)	1.1862429e+05	2.9388135e+02	1.4030232e+00
0.0019542      	(1.1346119e+01 -1.5417381e-02 -9.6682439e+00)	1.1862597e+05	2.9388118e+02	1.4030439e+00
0.00195463     	(1.1353392e+01 -1.5368315e-02 -9.6743327e+00)	1.1862767e+05	2.9388101e+02	1.4030648e+00
0.00195506     	(1.1359277e+01 -1.5317049e-02 -9.6791094e+00)	1.1862942e+05	2.9388088e+02	1.4030861e+00
0.00195549     	(1.1363090e+01 -1.5295192e-02 -9.6822464e+00)	1.1863122e+05	2.9388079e+02	1.4031079e+00
0.00195592     	(1.1363998e+01 -1.5289463e-02 -9.6828082e+00)	1.1863312e+05	2.9388077e+02	1.4031304e+00
0.00195635     	(1.1361316e+01 -1.5334779e-02 -9.6802860e+00)	1.1863513e+05	2.9388083e+02	1.4031539e+00
0.00195678     	(1.1354523e+01 -1.5414825e-02 -9.6743933e+00)	1.1863726e+05	2.9388097e+02	1.4031785e+00
0.00195721     	(1.1343258e+01 -1.5548811e-02 -9.6646676e+00)	1.1863954e+05	2.9388121e+02	1.4032042e+00
0.00195764     	(1.1327262e+01 -1.5744551e-02 -9.6509680e+00)	1.1864195e+05	2.9388155e+02	1.4032311e+00
0.00195807     	(1.1306248e+01 -1.6016830e-02 -9.6329976e+00)	1.1864451e+05	2.9388200e+02	1.4032593e+00
0.0019585      	(1.1280434e+01 -1.6372668e-02 -9.6109505e+00)	1.1864722e+05	2.9388255e+02	1.4032887e+00
0.00195893     	(1.1249674e+01 -1.6797105e-02 -9.5847935e+00)	1.1865007e+05	2.9388320e+02	1.4033192e+00
0.00195936     	(1.1214356e+01 -1.7321991e-02 -9.5547986e+00)	1.1865304e+05	2.9388394e+02	1.4033509e+00
0.00195979     	(1.1174987e+01 -1.7941232e-02 -9.5213096e+00)	1.1865613e+05	2.9388476e+02	1.4033835e+00
0.00196022     	(1.1131703e+01 -1.8647984e-02 -9.4847102e+00)	1.1865932e+05	2.9388565e+02	1.4034170e+00
0.00196065     	(1.1084936e+01 -1.9457385e-02 -9.4453401e+00)	1.1866260e+05	2.9388661e+02	1.4034512e+00
0.00196108     	(1.1035427e+01 -2.0374384e-02 -9.4038690e+00)	1.1866594e+05	2.9388760e+02	1.4034860e+00
0.00196151     	(1.0984192e+01 -2.1367570e-02 -9.3610241e+00)	1.1866932e+05	2.9388863e+02	1.4035210e+00
0.00196194     	(1.0932083e+01 -2.2443096e-02 -9.3175053e+00)	1.1867271e+05	2.9388966e+02	1.4035562e+00
0.00196237     	(1.0879875e+01 -2.3591677e-02 -9.2740253e+00)	1.1867608e+05	2.9389068e+02	1.4035912e+00
0.0019628      	(1.0828408e+01 -2.4824567e-02 -9.2313146e+00)	1.1867942e+05	2.9389168e+02	1.4036260e+00
0.00196323     	(1.0778532e+01 -2.6094316e-02 -9.1901521e+00)	1.1868271e+05	2.9389264e+02	1.4036602e+00
0.00196366     	(1.0731066e+01 -2.7402162e-02 -9.1511229e+00)	1.1868591e+05	2.9389354e+02	1.4036938e+00
0.00196409     	(1.0686651e+01 -2.8705834e-02 -9.1147473e+00)	1.1868902e+05	2.9389437e+02	1.4037266e+00
0.00196452     	(1.0645744e+01 -2.9949648e-02 -9.0813688e+00)	1.1869203e+05	2.9389514e+02	1.4037586e+00
0.00196494     	(1.0608644e+01 -3.1119025e-02 -9.0512663e+00)	1.1869493e+05	2.9389582e+02	1.4037896e+00
0.00196537     	(1.0575580e+01 -3.2219804e-02 -9.0246913e+00)	1.1869772e+05	2.9389643e+02	1.4038197e+00
0.0019658      	(1.0546728e+01 -3.3220012e-02 -9.0016330e+00)	1.1870040e+05	2.9389695e+02	1.4038488e+00
0.00196623     	(1.0521641e+01 -3.4075340e-02 -8.9818063e+00)	1.1870297e+05	2.9389741e+02	1.4038770e+00
0.00196666     	(1.0499886e+01 -3.4760027e-02 -8.9647404e+00)	1.1870545e+05	2.9389780e+02	1.4039045e+00
0.00196709     	(1.0481104e+01 -3.5295715e-02 -8.9500802e+00)	1.1870785e+05	2.9389813e+02	1.4039314e+00
0.00196752     	(1.0464998e+01 -3.5690165e-02 -8.9376487e+00)	1.1871018e+05	2.9389842e+02	1.4039576e+00
0.00196795     	(1.0450778e+01 -3.5958601e-02 -8.9266451e+00)	1.1871247e+05	2.9389867e+02	1.4039834e+00
0.00196838     	(1.0438054e+01 -3.6040996e-02 -8.9167648e+00)	1.1871472e+05	2.9389889e+02	1.4040089e+00
0.00196881     	(1.0426172e+01 -3.5972225e-02 -8.9073535e+00)	1.1871694e+05	2.9389910e+02	1.4040343e+00
0.00196924     	(1.0414022e+01 -3.5729838e-02 -8.8975269e+00)	1.1871917e+05	2.9389931e+02	1.4040596e+00
0.00196967     	(1.0400817e+01 -3.5353965e-02 -8.8864410e+00)	1.1872144e+05	2.9389955e+02	1.4040853e+00
0.0019701      	(1.0385735e+01 -3.4887093e-02 -8.8733489e+00)	1.1872376e+05	2.9389982e+02	1.4041114e+00
0.00197053     	(1.0368097e+01 -3.4404588e-02 -8.8576421e+00)	1.1872615e+05	2.9390015e+02	1.4041381e+00
0.00197096     	(1.0347178e+01 -3.3898618e-02 -8.8387561e+00)	1.1872863e+05	2.9390054e+02	1.4041656e+00
0.00197139     	(1.0322495e+01 -3.3390677e-02 -8.8163316e+00)	1.1873121e+05	2.9390100e+02	1.4041940e+00
0.00197182     	(1.0293636e+01 -3.2868245e-02 -8.7899825e+00)	1.1873391e+05	2.9390154e+02	1.4042233e+00
0.00197225     	(1.0259932e+01 -3.2294490e-02 -8.7592209e+00)	1.1873674e+05	2.9390217e+02	1.4042537e+00
0.00197268     	(1.0221467e+01 -3.1670794e-02 -8.7241984e+00)	1.1873969e+05	2.9390289e+02	1.4042851e+00
0.00197311     	(1.0178448e+01 -3.1060725e-02 -8.6850777e+00)	1.1874275e+05	2.9390370e+02	1.4043175e+00
0.00197354     	(1.0130902e+01 -3.0482688e-02 -8.6419657e+00)	1.1874593e+05	2.9390458e+02	1.4043509e+00
0.00197397     	(1.0079326e+01 -2.9828410e-02 -8.5954792e+00)	1.1874921e+05	2.9390553e+02	1.4043852e+00
0.0019744      	(1.0024160e+01 -2.9131263e-02 -8.5459863e+00)	1.1875257e+05	2.9390654e+02	1.4044201e+00
0.00197483     	(9.9653123e+00 -2.8433411e-02 -8.4933968e+00)	1.1875602e+05	2.9390762e+02	1.4044557e+00
0.00197526     	(9.9040215e+00 -2.7699687e-02 -8.4388797e+00)	1.1875951e+05	2.9390872e+02	1.4044918e+00
0.00197568     	(9.8407301e+00 -2.6862444e-02 -8.3828829e+00)	1.1876305e+05	2.9390985e+02	1.4045281e+00
0.00197611     	(9.7751482e+00 -2.6026788e-02 -8.3250878e+00)	1.1876662e+05	2.9391102e+02	1.4045649e+00
0.00197654     	(9.7084283e+00 -2.5171513e-02 -8.2665102e+00)	1.1877022e+05	2.9391219e+02	1.4046017e+00
0.00197697     	(9.6416496e+00 -2.4208423e-02 -8.2082559e+00)	1.1877379e+05	2.9391336e+02	1.4046385e+00
0.0019774      	(9.5747011e+00 -2.3191017e-02 -8.1500039e+00)	1.1877736e+05	2.9391452e+02	1.4046752e+00
0.00197783     	(9.5077248e+00 -2.2174612e-02 -8.0918887e+00)	1.1878092e+05	2.9391567e+02	1.4047118e+00
0.00197826     	(9.4418430e+00 -2.1076772e-02 -8.0351027e+00)	1.1878444e+05	2.9391679e+02	1.4047480e+00
0.00197869     	(9.3774136e+00 -1.9980621e-02 -7.9797983e+00)	1.1878791e+05	2.9391788e+02	1.4047839e+00
0.00197912     	(9.3142352e+00 -1.8948399e-02 -7.9257678e+00)	1.1879135e+05	2.9391894e+02	1.4048194e+00
0.00197955     	(9.2530679e+00 -1.7931939e-02 -7.8737380e+00)	1.1879472e+05	2.9391996e+02	1.4048544e+00
0.00197998     	(9.1939715e+00 -1.6984664e-02 -7.8236401e+00)	1.1879803e+05	2.9392094e+02	1.4048889e+00
0.00198041     	(9.1367957e+00 -1.6129528e-02 -7.7752964e+00)	1.1880129e+05	2.9392188e+02	1.4049230e+00
0.00198084     	(9.0819876e+00 -1.5388991e-02 -7.7290824e+00)	1.1880449e+05	2.9392277e+02	1.4049565e+00
0.00198127     	(9.0294637e+00 -1.4804082e-02 -7.6849633e+00)	1.1880763e+05	2.9392362e+02	1.4049896e+00
0.0019817      	(8.9793729e+00 -1.4372912e-02 -7.6430561e+00)	1.1881070e+05	2.9392443e+02	1.4050220e+00
0.00198213     	(8.9312528e+00 -1.4090553e-02 -7.6028779e+00)	1.1881372e+05	2.9392520e+02	1.4050541e+00
0.00198256     	(8.8848662e+00 -1.3948584e-02 -7.5642476e+00)	1.1881669e+05	2.9392593e+02	1.4050857e+00
0.00198299     	(8.8398738e+00 -1.3936291e-02 -7.5268487e+00)	1.1881962e+05	2.9392664e+02	1.4051169e+00
0.00198342     	(8.7964105e+00 -1.4051937e-02 -7.4907861e+00)	1.1882250e+05	2.9392731e+02	1.4051478e+00
0.00198385     	(8.7544874e+00 -1.4314015e-02 -7.4560651e+00)	1.1882534e+05	2.9392795e+02	1.4051783e+00
0.00198428     	(8.7142011e+00 -1.4759755e-02 -7.4227399e+00)	1.1882813e+05	2.9392856e+02	1.4052084e+00
0.00198471     	(8.6754766e+00 -1.5342296e-02 -7.3906670e+00)	1.1883087e+05	2.9392913e+02	1.4052381e+00
0.00198514     	(8.6381756e+00 -1.6061445e-02 -7.3597365e+00)	1.1883357e+05	2.9392967e+02	1.4052674e+00
0.00198557     	(8.6022495e+00 -1.6907577e-02 -7.3299510e+00)	1.1883624e+05	2.9393019e+02	1.4052965e+00
0.001986       	(8.5674656e+00 -1.7843919e-02 -7.3010413e+00)	1.1883887e+05	2.9393068e+02	1.4053252e+00
0.00198642     	(8.5337972e+00 -1.8850571e-02 -7.2729674e+00)	1.1884147e+05	2.9393116e+02	1.4053537e+00
0.00198685     	(8.5013361e+00 -1.9907170e-02 -7.2459238e+00)	1.1884404e+05	2.9393161e+02	1.4053819e+00
0.00198728     	(8.4701005e+00 -2.0987946e-02 -7.2198365e+00)	1.1884658e+05	2.9393204e+02	1.4054099e+00
0.00198771     	(8.4402216e+00 -2.2069697e-02 -7.1947176e+00)	1.1884910e+05	2.9393245e+02	1.4054377e+00
0.00198814     	(8.4118275e+00 -2.3155645e-02 -7.1708114e+00)	1.1885158e+05	2.9393285e+02	1.4054653e+00
0.00198857     	(8.3850140e+00 -2.4211652e-02 -7.1481423e+00)	1.1885405e+05	2.9393322e+02	1.4054926e+00
0.001989       	(8.3598374e+00 -2.5253327e-02 -7.1268375e+00)	1.1885648e+05	2.9393358e+02	1.4055197e+00
0.00198943     	(8.3363132e+00 -2.6254285e-02 -7.1069488e+00)	1.1885889e+05	2.9393391e+02	1.4055465e+00
0.00198986     	(8.3144831e+00 -2.7188456e-02 -7.0883716e+00)	1.1886127e+05	2.9393423e+02	1.4055732e+00
0.00199029     	(8.2947695e+00 -2.8053708e-02 -7.0715487e+00)	1.1886362e+05	2.9393453e+02	1.4055996e+00
0.00199072     	(8.2772577e+00 -2.8833279e-02 -7.0565335e+00)	1.1886594e+05	2.9393480e+02	1.4056256e+00
0.00199115     	(8.2621948e+00 -2.9503150e-02 -7.0435712e+00)	1.1886821e+05	2.9393504e+02	1.4056514e+00
0.00199158     	(8.2502193e+00 -3.0067547e-02 -7.0332593e+00)	1.1887043e+05	2.9393525e+02	1.4056767e+00
0.00199201     	(8.2417625e+00 -3.0549808e-02 -7.0259327e+00)	1.1887259e+05	2.9393541e+02	1.4057014e+00
0.00199244     	(8.2373041e+00 -3.0944224e-02 -7.0220541e+00)	1.1887468e+05	2.9393551e+02	1.4057256e+00
0.00199287     	(8.2371904e+00 -3.1219906e-02 -7.0218600e+00)	1.1887668e+05	2.9393557e+02	1.4057490e+00
0.0019933      	(8.2414627e+00 -3.1340129e-02 -7.0253721e+00)	1.1887860e+05	2.9393556e+02	1.4057718e+00
0.00199373     	(8.2508289e+00 -3.1365441e-02 -7.0333996e+00)	1.1888043e+05	2.9393548e+02	1.4057937e+00
0.00199416     	(8.2647540e+00 -3.1221915e-02 -7.0453350e+00)	1.1888216e+05	2.9393534e+02	1.4058149e+00
0.00199459     	(8.2833946e+00 -3.0967473e-02 -7.0612441e+00)	1.1888380e+05	2.9393514e+02	1.4058353e+00
0.00199502     	(8.3065998e+00 -3.0548124e-02 -7.0811227e+00)	1.1888535e+05	2.9393487e+02	1.4058549e+00
0.00199545     	(8.3341472e+00 -2.9975290e-02 -7.1046912e+00)	1.1888681e+05	2.9393453e+02	1.4058738e+00
0.00199588     	(8.3655223e+00 -2.9246031e-02 -7.1315397e+00)	1.1888819e+05	2.9393414e+02	1.4058919e+00
0.00199631     	(8.4002514e+00 -2.8332747e-02 -7.1613678e+00)	1.1888948e+05	2.9393369e+02	1.4059094e+00
0.00199674     	(8.4381248e+00 -2.7255288e-02 -7.1939481e+00)	1.1889070e+05	2.9393319e+02	1.4059262e+00
0.00199716     	(8.4784235e+00 -2.6033593e-02 -7.2285507e+00)	1.1889186e+05	2.9393264e+02	1.4059425e+00
0.00199759     	(8.5205204e+00 -2.4710647e-02 -7.2646737e+00)	1.1889296e+05	2.9393206e+02	1.4059583e+00
0.00199802     	(8.5637399e+00 -2.3247297e-02 -7.3015797e+00)	1.1889402e+05	2.9393144e+02	1.4059738e+00
0.00199845     	(8.6072379e+00 -2.1621369e-02 -7.3387927e+00)	1.1889506e+05	2.9393081e+02	1.4059891e+00
0.00199888     	(8.6504777e+00 -1.9954685e-02 -7.3757147e+00)	1.1889608e+05	2.9393017e+02	1.4060043e+00
0.00199931     	(8.6924888e+00 -1.8299405e-02 -7.4115722e+00)	1.1889711e+05	2.9392953e+02	1.4060195e+00
0.00199974     	(8.7321469e+00 -1.6615035e-02 -7.4453114e+00)	1.1889816e+05	2.9392891e+02	1.4060349e+00
0.00200017     	(8.7688656e+00 -1.5007772e-02 -7.4763958e+00)	1.1889927e+05	2.9392833e+02	1.4060508e+00
0.0020006      	(8.8016900e+00 -1.3474609e-02 -7.5040490e+00)	1.1890045e+05	2.9392779e+02	1.4060673e+00
0.00200103     	(8.8298702e+00 -1.2082084e-02 -7.5276981e+00)	1.1890172e+05	2.9392732e+02	1.4060845e+00
0.00200146     	(8.8527461e+00 -1.0833087e-02 -7.5467639e+00)	1.1890309e+05	2.9392693e+02	1.4061027e+00
0.00200189     	(8.8697651e+00 -9.7409982e-03 -7.5607826e+00)	1.1890460e+05	2.9392663e+02	1.4061219e+00
0.00200232     	(8.8805319e+00 -8.8149185e-03 -7.5693999e+00)	1.1890624e+05	2.9392642e+02	1.4061423e+00
0.00200275     	(8.8845976e+00 -8.0558740e-03 -7.5722165e+00)	1.1890802e+05	2.9392632e+02	1.4061639e+00
